title	link	date	title_corrected	summary
Así es como el aeropuerto de Hitler se transforma para recibir a refugiados - El Financiero	https://elfinanciero.com.mx/new-york-times-syndicate/asi-es-como-el-aeropuerto-de-hitler-se-transforma-para-recibir-a-refugiados	2016-02-20	Así es como el aeropuerto de Hitler se transforma para recibir a refugiados	"La nueva misión para el aeropuerto, donde podrían albergarse hasta 7 mil refugiados cuando concluyan las obras, ha hecho que los empleados tengan funciones improvisadas. En el referendo más reciente, en 2014, los berlineses rechazaron un plan para construir 4 mil 700 viviendas y dejar abierto hasta 85 por ciento de su vasto espacio verde. ""Los metían en autobuses, luego, los choferes nos llamaban del ""autobahn"" para decirnos que llegarían a Berlín en tres horas. "
Hallan piezas arqueológicas en centro de refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/cultura/patrimonio/2016/03/3/hallan-piezas-arqueologicas-en-centro-de-refugiados	2016-03-03	Hallan piezas arqueológicas en centro de refugiados	Dos esculturas sumerias, que datan de hace 4 mil 500 años y que se creen han sido transportadas por una red ilegal de tráfico de antigüedades, han sido localizadas en un centro de refugiados en el este de Eslovenia, según informaron hoy fuentes policiales. El Museo Nacional de Eslovenia de Liubliana, que guarda temporalmente las estatuillas, determinó que se trata de obras de arte auténticas, hechas de alabastro en la región que hoy es Siria o Iraq y datas en la era pre cristiana, precisó Sadl. Los medios eslovenos aseguran que se trata de tres estatuillas que datan de hace 4 mil 500 años y que pertenecen a la más antigua civilización del mundo, la sumeria. 
Inicia en Tampico construcción de centro de atención a menores migrantes - La Crónica de Hoy	http://www.cronica.com.mx/notas/2016/950880.html	2016-03-18	Inicia en Tampico construcción de centro de atención a menores migrantes	Cabe mencionar que en estos centros se les brinda atención integral a niñas, niños y adolescentes migrantes, en lo que se trabaja para retornarlos a su lugar de origen; en los municipios de Nuevo Laredo, Reynosa, Matamoros. La titular del Sistema DIF Tamaulipas, explicó a la Directora del DIF Nacional Laura Vargas Carrillo, que en el sur del estado, los migrantes menores de edad que son detectados por autoridades migratorias, y que no están acompañados, no contaban con un espacio ideal, por lo que se les ofrecía la atención en otro tipo de Centro Asistencial dependiente del DIF Municipal. “Hoy queremos refrendar el compromiso del gobierno del estado de Tamaulipas y del Sistema DIF Estatal para que, al igual como lo hacemos en la frontera norte del estado, aquí en el sur, también se brinde atención digna e integral, que merecen las niñas, niños y adolescentes migrantes” dijo María del Pilar. 
Mika, contra los muros y a favor de los refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/espectaculos/musica/2016/04/1/mika-contra-los-muros-y-favor-de-los-refugiados	2016-04-01	Mika, contra los muros y a favor de los refugiados	“Por eso me parece un montón de tonterías lo que dice Trump, históricamente los muros sólo han srvido para crear violencia, la historia lo muestra”, agrega el cantante, artista y diseñador. Ya en tierra azteca, Mika no sólo conoció los platillos tradicionales, también probó las delicias del mezcal y el tequila. “Baco hubiera brindado mejor con estas bebidas y no con vino, de ser así hubiera tenido mejores fiestas”, dice el cantante libanés quien llegó para hacer promoción de su nuevo disco con un concierto gratuito ayer. 
¿Qué pasa con los niños migrantes que llegan a EU? - Publimetro Mexico	https://www.publimetro.com.mx/mx/noticias/2016/04/19/que-pasa-ninos-migrantes-que-llegan-eu.html	2016-04-19	¿Qué pasa con los niños migrantes que llegan a EU?	Las autoridades afirman desde hace tiempo que asignan a los niños con familiares y amigos independientemente de su status migratorio. La máxima prioridad para los menores, afirman, es ser enviados con padres o familiares cercanos para que tengan estabilidad en Estados Unidos. A los tutores que no sean los padres del menor se les toman las huellas dactilares. 
Policías de Tepotzotlán detienen a 11 migrantes indocumentados - La Crónica de Hoy	http://www.cronica.com.mx/notas/2016/964235.html	2016-06-01	Policías de Tepotzotlán detienen a 11 migrantes indocumentados	Policías de Tepotzotlán detienen a 11 migrantes indocumentados Al viajar en el interior de la caja de un tráiler, 11 migrantes indocumentados, entre ellos cinco mujeres, fueron detenidos por policías de Tepotzotlán, para ser remitidos a autoridades de migración y puedan ser deportados a sus países de origen. Fue en la caseta de peaje de la autopista México-Querétaro donde uniformados municipales detectaron el traslado de los migrantes por medio de el tracto camión con placas de circulación 87AB45, con destino a la frontera norte. Los centroamericanos viajaban la madrugada del martes pasado, para no levantar sospechas, sin embargo policías les marcaron el alto y exigieron revisar el vehículo, fue entonces cuando detuvieron a los once migrantes. 
Ricky Martin visita y juega con niños refugiados sirios - Milenio.com	https://www.milenio.com/espectaculos/ricky-martin-visita-juega-ninos-refugiados-sirios	2016-06-03	Ricky Martin visita y juega con niños refugiados sirios	"El superastro puertorriqueño de 44 años habló durante una visita a Líbano con UNICEF para reunirse con niños sirios refugiados. Durante su visita, Martin también se reunió con adolescentes que reciben entrenamiento de conocimientos prácticos, según UNICEF. Dijo que la joven refugiada de 11 años, llamada Batoul, está ""trabajando en agricultura, 12 horas al día, y le pagan con agua"". "
México y sus refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/entrada-de-opinion/articulo/santiago-corcuera/nacion/2016/07/2/mexico-y-sus-refugiados	2016-07-02	México y sus refugiados	Y es por eso que cuando cruza la frontera sin papeles, ruega no ser devuelto a su lugar de residencia habitual. La ley secundaria y la reforma constitucional promovida por la senadora Gabriela Cuevas, que muy pronto obtendrá su declaratoria para poder después ser promulgada, reflejan los más altos estándares internacionales en la materia. México hoy recibe un gran número de personas migrantes salvadoreñas y hondureñas que en realidad son refugiadas. 
Malala visita campamento de refugiados en Kenia - Milenio.com	https://www.milenio.com/internacional/malala-visita-campamento-de-refugiados-en-kenia	2016-07-12	Malala visita campamento de refugiados en Kenia	El gobierno alega que el campamento se ha vuelto un riesgo de seguridad. La comunidad internacional ha instado a la cautela y ha advertido contra desalojos forzosos. Muchos vivieron toda o la mayoría de sus vidas en Dabaab, que lleva abierto 25 años y es un amplio asentamiento de casas junto a chozas improvisadas erigidas por los recién llegados usando ramas espinosas y otros materiales. 
Ai Weiwei lleva a Viena instalación flotante por refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/cultura/artes-visuales/2016/07/13/ai-weiwei-lleva-viena-instalacion-flotante-por-refugiados	2016-07-13	Ai Weiwei lleva a Viena instalación flotante por refugiados	"Así es la última obra del artista y activista chino Ai Weiwei con la que quiere remover conciencias sobre la actual crisis de los refugiados. La reconstrucción da nombre a la exposición ""transformation - translocation"" ya que cuando Weiwei compró el edificio le dio otro uso artístico. Además, el artista chino eligió el museo 21er Haus por tener una historia similar a la del templo, ya que este edificio fue construido como un pabellón efímero para la Exposición Universal de Bruselas en 1958, pero en la década de los años 1960 volvió a Viena para darle un uso artístico. "
