title	link	date	title_corrected	summary
Alemania aprieta sus controles a peticiones de asilo y migrantes - elestimulo.com	https://elestimulo.com/alemania-aprieta-sus-controles-a-peticiones-de-asilo-y-migrantes/	2016-07-26	Alemania aprieta sus controles a peticiones de asilo y migrantes	"El hombre en las imágenes, con el rostro cubierto con un pañuelo negro, amenaza con hacer la vida insoportable y afirma que ""volaremos vuestros hogares"". No fue posible contactar en un primer momento con las autoridades alemanas para confirmar si se trataba del mismo video. Los solicitantes de asilo suelen ser deportados al primer país donde se registran si no siguen los procedimientos burocráticos adecuados, a pesar de que se considere que tienen derecho legítimo a asilo. "
Conozca los países con mayor cantidad de refugiados según ACNUR - teleSUR TV	https://www.telesurtv.net/news/Conozca-los-paises-con-mayor-cantidad-de-refugiados-segun-ACNUR-20160822-0048.html	2016-08-22	Conozca los países con mayor cantidad de refugiados según ACNUR	Se espera que la cifra aumente durante el 2016 debido al acuerdo migratorio establecido el pasado marzo con la UE. -Irán: Posee 979 mil 437 refugiados, la mayoría son chiíes que han huido de los conflictos armados en la región, sobre todo del vecino Irak Y Afganistán. La gran mayoría son somalíes, sin embargo, se espera que el cierre del campo de Dadaab reduzca significativamente esta cifra. 
ONU se compromete a proteger derechos humanos de los refugiados - teleSUR TV	https://www.telesurtv.net/news/Ban-promueve-acuerdos-con-base-a-derechos-de-los-refugiados-20160919-0011.html	2016-09-19	ONU se compromete a proteger derechos humanos de los refugiados	"Algunos huyen de la guerra y otros buscan una nueva oportunidad"", dijo el máximo líder del organismo internacional. Asimismo, destacó que cuando se haga realidad la declaración de Nueva York, adoptada este lunes, más niños podrán ir a la escuela, más trabajadores podrán buscar trabajo en el extranjero en lugar de estar a merced de contrabandistas criminales y más personas tendrán oportunidades reales para ver si quieren o no irse una vez que acabe el conflicto. Con este proyecto se pretende promover una actuación de consuno para responder a la xenofobia y convertir el miedo en esperanza. "
Hungría rearfima su política contra los refugiados - teleSUR TV	https://www.telesurtv.net/news/Hungria-rearfima-su-politica-contra-los-refugiados-20161002-0052.html	2016-10-02	Hungría rearfima su política contra los refugiados	"""Solo nosotros podemos decidir con quién queremos vivir"", enfatizó el primer ministro húngaro, el conservador Viktor Orbán, quien se opone categóricamente al sistema de reubicación y a la inmigración, en la que ve un ""peligro"" a la cultura y la forma de vida europea. ""Quedé impactado al ver cómo estos inmigrantes están siendo tratados. La ley contra la inmigración irregular El Gobierno ordenó cerrar la frontera con Serbia por medio de una valla y quien la atraviese de manera ilegal podrá enfrentar penas entre tres y cinco años. "
Desaparecieron 10 mil niños refugiados y Europa los ignora - teleSUR TV	https://www.telesurtv.net/news/Desaparecieron-10-mil-ninos-refugiados-y-Europa-los-ignora-20161029-0030.html	2016-10-29	Desaparecieron 10 mil niños refugiados y Europa los ignora	¿Consideras que se haga justicia en el caso cuando falta saber quiénes son los autores intelectuales del crimen?. Se trata de unos 10 mil niños refugiados y migrantes no acompañados, según la Oficina Europea de Policía (Europol), que advierte que la cifra podría aumentar, debido a que son blancos fáciles para las redes de trata de personas y otras organizaciones criminales. Este año, la cifra de niños desaparecidos asciende a 10 mil provenientes de Siria, Afganistán, Eritrea y otras naciones en conflicto. 
Campos de refugiados: el drama de los que huyen de la guerra - teleSUR TV	https://www.telesurtv.net/telesuragenda/Campos-de-refugiados-el-drama-de-los-que-huyen-de-la-guerra-20161125-0008.html	2016-11-25	Campos de refugiados: el drama de los que huyen de la guerra	Los ataques aéreos demuestran el desprecio vergonzoso por la inviolabilidad del carácter civil de los campamentos para personas desplazadas internas. “Quise venir por mi cuenta, con cualquier ONG, pero me ponían un montón de pegas”, asegura. Lo que hizo entonces la ONU fue ofrecer a personas con buen nivel de inglés convertirse en traductores durante unos días. 
Extrema derecha europea resurge ante la llegada de refugiados - teleSUR TV	https://www.telesurtv.net/news/Extrema-derecha-europea-resurge-ante-la-llegada-de-refugiados-20170123-0041.html	2017-01-27	Extrema derecha europea resurge ante la llegada de refugiados	¿Consideras que se haga justicia en el caso cuando falta saber quiénes son los autores intelectuales del crimen?. Tras la Primera Guerra Mundial,se produjo la crisis económica financiera de 1929, que impacto negativamente en el mundo, y que particularmente en Europa favoreció la llegada de regímenes fascistas, cuyas ideales nacionalistas, racista y xenófobas desencadenaron la Segunda Guerra Mundial. La Unión Europa (UE) ha llevado en los últimos años una política errática en relación a los refugiados y al asilo. 
Volverlos refugiados y negarles la entrada, Estados Unidos - teleSUR TV	https://www.telesurtv.net/telesuragenda/Volverlos-refugiados-y-negarles-la-entrada-Estados-Unidos-20170128-0024.html	2017-01-28	Volverlos refugiados y negarles la entrada, Estados Unidos	"Incluso países como Uganda, con 38 millones de habitantes, albergan más refugiados que Estados Unidos. En 2014 Barack Obama hizo una declaración de guerra explícita a Siria: anunció los bombardeos contra Daesh sin consentimiento del gobierno y el apoyo deliberado a lo que él llamó ""oposición moderada"", que en realidad es un cóctel entre mercenarios y nacionales armados con financiamiento internacional. Por otra parte, Irán anunció que devuelve la política de restricciones y prohíbe la entrada a los estadounidenses. "
¿Por qué los refugiados buscan llegar a Europa? - teleSUR TV	https://www.telesurtv.net/telesuragenda/Por-que-los-refugiados-buscan-llegar-a-Europa-20170207-0024.html	2017-02-07	¿Por qué los refugiados buscan llegar a Europa?	"Asimismo, las condiciones económicas en las cuales vivían en estos países, con escasas posibilidades educativas, de empleo, marginados y con dificultades para obtener residencia fueron las causas del éxodo hacia Europa. Dicho calificativo lo realiza por ser estas potencias las que han propiciado la guerra en los países del Medio Oriente y el norte de África. “Europa siempre ha demostrado su faceta hipócrita y cínica de seguir apoyando a grupos terroristas que han generado esta crisis humanitaria"". "
Militar venezolano refugiado en Colombia afirma que es posible una insurrección castrense - elestimulo.com	https://elestimulo.com/militar-venezolano-refugiado-en-colombia-afirma-que-es-posible-una-insurreccion-castrense/	2017-04-26	Militar venezolano refugiado en Colombia afirma que es posible una insurrección castrense	"Militar venezolano refugiado en Colombia afirma que es posible una insurrección castrense El teniente José Alejandro Méndez Sánchez, uno de los militares venezolanos acusados de desertores por el Gobierno del presidente Nicolás Maduro y que solicitaron refugio en Colombia, aseguró este miércoles que en Venezuela es ""posible"" una insurrección militar. ""Sí, es posible"", dijo Méndez consultado por Caracol Radio sobre la posibilidad de que en el vecino país se geste una insurrección por parte de las Fuerzas Armadas, y agregó que él y sus compañeros desertaron por ""principios, costumbres y valores"". Según indicó a Efe una fuente oficial, es imposible decir por ahora si la solicitud de los militares será aceptada o no hasta que concluya el análisis de los casos. "
