title	link	date	title_corrected	summary
Instalan 13.000 sillas frente al Reichstag en Berlín por los migrantes de Lesbos - ÚltimaHora.com	https://www.ultimahora.com/instalan-13000-sillas-frente-al-reichstag-berlin-los-migrantes-lesbos-n2903720.html	2020-09-07	Instalan 13.000 sillas frente al Reichstag en Berlín por los migrantes de Lesbos	"""El Bundestag estuvo en pausa este verano, pero la catástrofe humanitaria aguda en las fronteras exteriores de la UE no"", deploraron las ONG. Desde el inicio del año solo 465 migrantes fueron evacuados de esos campos hacia Alemania, en particular niños enfermos y sus familias. ""Es totalmente absurdo cuando se ve el sufrimiento allá y la buena voluntad que hay en Alemania para acogerlos"", agregaron. "
Paraguay propone estricto plan de control migratorio en frontera Este - ÚltimaHora.com	https://www.ultimahora.com/paraguay-propone-estricto-plan-control-migratorio-frontera-este-n2907487.html	2020-10-02	Paraguay propone estricto plan de control migratorio en frontera Este	Refiere que, luego de este horario, se procederá al cierre del puente en el sector de entrada y las personas que ingresan bajo este régimen deberán abandonar el país el mismo día de su ingreso. El reporte de Migraciones dice que los representantes del lado brasileño manifestaron su deseo de que el paso sea habilitado, en principio, solo para vehículos, no así para peatones, pero no discreparon con los demás puntos planteados por los representantes nacionales, que serán informados a las autoridades correspondientes del vecino país en el marco del proceso de acuerdo entre las partes. Paraguay propone también un fuerte control migratorio perimetral, de forma permanente, en los principales accesos del Departamento de Alto Paraná. 
217 compatriotas y extranjeros retornan al país mediante vuelo especial - ÚltimaHora.com	https://www.ultimahora.com/217-compatriotas-y-extranjeros-retornan-al-pais-vuelo-especial-n2907596.html	2020-10-02	217 compatriotas y extranjeros retornan al país mediante vuelo especial	"Los viajeros son procedentes de toda España, Alemania, Corea, Francia, Italia, Países Bajos, Portugal, Reino Unido, Senegal, Suiza, Sudáfrica y Turquía, informó la periodista del Última Hora Susana Oviedo. Esta embajada realizó todos los esfuerzos necesarios para garantizar la continuidad del distanciamiento social e higiene durante el operativo"", menciona la misiva. Según la embajada y el Consulado General en Madrid el despegue del vuelo a las se dio las 23.54, de este viernes. "
Covid-19: Brasil extiende restricción de entrada de extranjeros, excepto en ciudades gemelas - ÚltimaHora.com	https://www.ultimahora.com/covid-19-brasil-extiende-restriccion-entrada-extranjeros-ciudades-gemelas-n2907922.html	2020-10-05	Covid-19: Brasil extiende restricción de entrada de extranjeros, excepto en ciudades gemelas	Brasil informó sobre una ordenanza que prorroga por 30 días el ingreso de extranjeros debido a la pandemia del coronavirus. Lea más: Abdo y Bolsonaro acuerdan abrir la frontera antes del 15 de octubre La ordenanza permite acuerdos entre ciudades fronterizas gemelas para que los ciudadanos que residen en estas regiones puedan moverse. El presidente Abdo Benítez expresó que en el lado paraguayo está todo listo para proceder a la apertura. 
OIM: la pandemia dejó varados a 2,75 millones de migrantes en todo el mundo - Mundo - ABC Color	https://www.abc.com.py/internacionales/2020/10/09/oim-la-pandemia-dejo-varados-a-275-millones-de-migrantes-en-todo-el-mundo/	2020-10-09	OIM: la pandemia dejó varados a 2,75 millones de migrantes en todo el mundoMundo	OIM recordó que ha pedido repetidamente a los gobiernos que el colectivo migrante sea incluido en los planes de respuesta y recuperación ante la pandemia, aunque con frecuencia son olvidados en estos programas, e incluso en ocasiones sufren estigmatización y discriminación. “La violencia que hemos visto contra migrantes y otras comunidades vulnerables no tiene excusa. Es esencial criminalizar toda forma de discurso del odio”, comentó al respecto Vitorino. 
Niños migrantes de Paraguay en retorno gradual - Mundo - ABC Color	https://www.abc.com.py/internacionales/2020/10/12/ninos-migrantes-de-paraguay-en-retorno-gradual/	2020-10-12	Niños migrantes de Paraguay en retorno gradualMundo	La brecha digital, como se llama la diferencia de acceso o conocimiento que tienen las personas a la tecnología, ha marcado el inicio del curso escolar 2020 en España. Son parte de la comunidad de Sant’Egidio, un espacio donde los niños aprenden a convivir y reciben apoyo en las matemáticas e idiomas, con una enseñanza más personalizada, según explica a EFE su coordinadora, Beatriz Goméz. Así lo definiría Beatriz hoy y para el futuro: “Amistad en tiempos de pandemia significa mucho, porque es justamente lo contrario a la soledad”, asegura. 
Migraciones asegura tránsito libre para los paraguayos y extranjeros residentes - ÚltimaHora.com	https://www.ultimahora.com/migraciones-asegura-transito-libre-los-paraguayos-y-extranjeros-residentes-n2909704.html	2020-10-17	Migraciones asegura tránsito libre para los paraguayos y extranjeros residentes	Con la modificación se dispone el ingreso bajo el régimen de tránsito libre durante las 24 horas para connacionales y extranjeros residentes. La noticia fue celebrada por los trabajadores del volante y del manubrio que ahora podrán transportar pasajeros hasta Foz de Yguazú (Brasil) y no tener que preocuparse por el horario de regreso. “Como no se puede ingresar a pie, entonces muchos brasileños lo hacen en taxis y mototaxis y al regresar utilizan nuestros servicios, por eso es que celebramos esta decisión que nos parece la más justa. 
ONU lamenta fallecimiento de extranjeros en contenedor - Nacionales - ABC Color	https://www.abc.com.py/nacionales/2020/10/26/onu-lamenta-fallecimiento-de-extranjeros-en-contenedor/	2020-10-26	ONU lamenta fallecimiento de extranjeros en contenedorNacionales	“En nombre del Equipo de País de las Naciones Unidas en Paraguay expresamos nuestras profundas condolencias a las familias de las personas fallecidas y reiteramos nuestro compromiso ante el Gobierno del Paraguay para reforzar la excelente colaboración, y continuar trabajando juntos para la construcción de un mundo seguro y justo para todos y todas”, señala parte del escrito emitido este lunes. Lea más: Amigo identifica a jóvenes árabes encontrados muertos en contenedor En otro punto, en la nota es expresa “el total apoyo y compromiso con todos los esfuerzos nacionales, internacionales y multilaterales de gobernanza encaminados a una migración segura, ordenada y regular, así como de protección de los derechos humanos, de la dignidad y de la vida de todas las personas, y condenamos la explotación y los actos que promueven formas de esclavitud moderna y exponen a las personas a tratos denigrantes, a la desaparición, el trauma y la muerte”. Finaliza diciendo que “las personas migrantes y refugiadas de cualquier lugar y en cualquier país son, ante todo, seres humanos”. 
Naufragio de migrantes causó “al menos 140 muertos” en Senegal - Mundo - ABC Color	https://www.abc.com.py/internacionales/2020/10/29/naufragio-de-migrantes-causo-al-menos-140-muertos-en-senegal/	2020-10-29	Naufragio de migrantes causó “al menos 140 muertos” en SenegalMundo	Las autoridades senegalesas anunciaron un saldo de al menos 10 muertos y unos 60 migrantes que pudieron socorridos, aunque sin dar una cifra de personas que estaban a bordo. Entre el 7 y el 25 de octubre, la marina senegalesa, apoyada por la Guardia Civil española, interceptó cinco embarcaciones que partían hacia Europa, y rescataron en total a 388 personas, según el gobierno, que mencionó la detención de “28 presuntos” traficantes. El incendio fue provocado por “una explosión del motor y los recipientes de combustible a bordo”, según el gobierno. 
Migraciones advierte que desde el lunes vuelven multas a extranjeros por documentos vencidos - Nacionales - ABC Color	https://www.abc.com.py/nacionales/2020/10/30/migraciones-advierte-que-desde-el-lunes-vuelven-multas-a-extranjeros-por-documentos-vencidos/	2020-10-30	Migraciones advierte que desde el lunes vuelven multas a extranjeros por documentos vencidosNacionales	"A partir del 2 de noviembre de 2020, los extranjeros no residentes/turistas que todavía se encuentren dentro del territorio nacional y cuyo plazo de permanencia en el país haya vencido deberá abonar la multa correspondiente (G. 253.020)"", indica el comunicado emitido por la autoridad migratoria de nuestro país. Igualmente recuerdan que los extranjeros que tengan “radicación temporarias o precararias” que hayan vencido a partir de marzo, cuando se emitió la prórroga de validez de las documentaciones a consecuencia de la pandemia de COVID-19, “deberán acercarse a la Dirección General de Migraciones para gestionar un nuevo carnet de residencia, abonar la multa correspondiente en el caso de encontrarse en infracción y regularizar su situación migratoria en nuestro país”. La institución indica que a los que quieren tener detalles de los aranceles y los requisitos para los trámites pueden acceder a su página web. "
Tras ola de atentados, Francia intensifica medidas contra los migrantes radicalizados - Mundo - ABC Color	https://www.abc.com.py/internacionales/2020/11/06/tras-ola-de-atentados-francia-intensifica-medidas-contra-los-migrantes-radicalizados/	2020-11-06	Tras ola de atentados, Francia intensifica medidas contra los migrantes radicalizadosMundo	Su viaje comenzó el viernes por la mañana en Roma, donde discutirá con su homólogo italiano sobre la reforma del sistema europeo de asilo e inmigración, entre otros. “El domingo nos devolvieron a una persona que había salido unas semanas antes para ser puesta bajo arresto domiciliario”, añadió. Para ella, “el riesgo es que se utilice este motivo de radicalización para poder expulsar más fácilmente”. 
Anuncian jornada de regularización migratoria en Pedro Juan - hoy.com.py	https://www.hoy.com.py/nacionales/anuncian-jornada-de-regularizacion-migratoria-en-pedro-juan	2020-11-24	Anuncian jornada de regularización migratoria en Pedro Juan	Para más información sobre los trámites disponibles, requisitos y aranceles, los interesados pueden ingresar al portal oficial de Migraciones Paraguay, a través del siguiente enlace: http://www.migraciones.gov.py/index.php/jornadas-de-regularizacion. El jueves se aguarda un clima caluroso a cálido, cielo mayormente nublado, vientos del norte, luego variables, precipitaciones y ocasionales tormentas eléctricas. “Nadie les pone límites, entonces es difícil”, lamentó Sosa en entrevista con la 730 AM y aclaró que acompañarán la movilización para tratar de reorientar la circulación. 
Argentina autoriza ingreso de familiares directos de ciudadanos argentinos - ÚltimaHora.com	https://www.ultimahora.com/argentina-autoriza-ingreso-familiares-directos-ciudadanos-argentinos-n2916340.html	2020-11-30	Argentina autoriza ingreso de familiares directos de ciudadanos argentinos	También deberán acreditar ante la aerolínea o el paso fronterizo internacional el certificado de nacimiento, matrimonio o de convivencia debidamente apostillado o legalizado, según corresponda, que compruebe el vínculo directo con un ciudadano argentino, copia del DNI argentino del familiar a quien precisa visitar y reserva de pasajes. Nota relacionada: Argentina permitirá ingreso vía aérea de paraguayos desde noviembre Y deberán presentar una nota de solicitud donde se explique brevemente la necesidad de la visita, fechas de partida y regreso, lugar donde se hospedará el extranjero y toda otra información relevante que le sea requerida. Tras las fuertes restricciones impuestas en marzo para evitar la propagación del coronavirus, que paralizó el transporte aéreo casi en su totalidad, en noviembre ya se abrió el ingreso al país a los extranjeros provenientes de los países limítrofes. 
Inició jornada de regularización migratoria para extranjeros en CDE - Hoy	https://www.hoy.com.py/nacionales/inicio-jornada-de-regularizacion-migratoria-para-extranjeros-en-cde	2020-12-07	Inició jornada de regularización migratoria para extranjeros en CDE	Al panorama se suma la falta de muchos insumos y el presupuesto del centro asistencial que ya va acabando, según manifestó su director, el Dr. Agustín Saldívar. Las atribuciones que da la Constitución Nacional al Poder Legislativo no pueden ser puestas bajo la lupa de la Justicia ordinaria, a criterio del senador Tony Apuril. Por su parte, Óscar Salomón se mostró dubitativo sobre ambos temas y sostuvo que en su momento respetaría la determinación de su bancada. 
Alegría y esperanza en la escuela de refugiados etíopes en Sudán - Mundo - ABC Color	https://www.abc.com.py/internacionales/2020/12/08/alegria-y-esperanza-en-la-escuela-de-refugiados-etiopes-en-sudan/	2020-12-08	Alegría y esperanza en la escuela de refugiados etíopes en SudánMundo	En Um Raquba, Bereket y sus compañeros dieron sentido a su nueva vida dando clases en esta escuela que cuenta con unos 700 alumnos. “Quiero estudiar para ser feliz y encontrar un empleo con el que ayudar a mis padres”, explica con aplomo. Pero por la mañana, cuando su hijo ya está listo para ir a la escuela, su madre trata de tranquilizarle. 
Cuidar, migrar y parir en tiempos de Covid-19 - ÚltimaHora.com	https://www.ultimahora.com/cuidar-migrar-y-parir-tiempos-covid-19-n2917825.html	2020-12-10	Cuidar, migrar y parir en tiempos de Covid-19	Con todos estos pensamientos en la cabeza, Adriana iba y venía de consulta a su casa... Como madre soltera y sin más familia que la cuide, lo que más le preocupaba era quién la acompañaría el día del parto. En otros casos, se realizaron videoconferencias con distintos lugares del país y visitas supervisadas a cada uno de los hospitales. Esta nota ha sido elaborada en el marco de la campaña Cuidanos, del UNFPA y aliados. 
Paraguay: migración, xenofobia y rugby - La Nación	https://www.lanacion.com.py/gran-diario-domingo/2020/12/13/paraguay-migracion-xenofobia-y-rugby/	2020-12-13	Paraguay: migración, xenofobia y rugby	Los Pumas tuvieron una derrota poco digna en cuanto a homenajes hacia su máximo referente deportivo y la sociedad se los hizo saber por distintas vías. Este mismo escenario se repite con la comunidad boliviana en Argentina cuyo primer ingreso está en la gestión de hortalizas o verduras. “Lo mismo sucede con la supuesta superioridad masculina, Se construyó a las mujeres como inferiores y simples productoras de hijos sin poder integrar otros estamentos sociales”, remarcó. 
El doloroso adiós a 28 migrantes venezolanos que naufragaron - La Nación.com.py	https://www.lanacion.com.py/mundo/2020/12/17/el-doloroso-adios-a-28-migrantes-venezolanos-que-naufragaron/	2020-12-17	El doloroso adiós a 28 migrantes venezolanos que naufragaron	“Es la primera vez en la historia de la Cota que entra la policía”, dice entre carcajadas mientras los agentes incautan autos, motos y gasolina en una casa cercana ocupada por la banda, cuyos líderes lograron huir. Por ahora, las autoridades se dan por satisfechas con haber ocupado la Cota, e incluso acusan a la oposición, sin pruebas, de estar aliada con los mafiosos. Maldonado precisó que los Olímpicos se transmitirán por la señal abierta del canal estatal TVES y “desde allí (por) todas las fuentes informativas de nuestro país”. 
Negocios, empleo, migración y reforma de agotado modelo fiscal para enfrentar la pandemia - Económico - ABC Color	https://www.abc.com.py/edicion-impresa/suplementos/economico/2020/12/27/negocios-empleo-migracion-y-reforma-de-agotado-modelo-fiscal-para-enfrentar-la-pandemia/	2020-12-27	Negocios, empleo, migración y reforma de agotado modelo fiscal para enfrentar la pandemiaEconómico	Asimismo, abogaba por un contrato social anclado en profundas reformas que apunten a una mayor equidad y oportunidad para toda la población, con políticas de diversificación económica e inclusión laboral. En su última proyección, la consultora también mencionaba que un retroceso en la recuperación económica estimada para el año 2021 podría darse por un eventual impacto climático sobre el sector agrícola y un rebrote de la enfermedad. Los gobiernos a nivel mundial vieron caer su producción y, principalmente, en el caso de países emergentes, enfrentaron complicados escenarios fiscales, producto del acelerado endeudamiento para mitigar los efectos. 
Ante nuevos cambios en políticas de Whatsapp, hablan de posible migración a Telegram - La Nación	https://www.lanacion.com.py/tendencias/2021/01/08/ante-nuevos-cambios-en-politicas-de-whatsapp-hablan-de-posible-migracion-a-telegram/	2021-01-08	Ante nuevos cambios en políticas de Whatsapp, hablan de posible migración a Telegram	Muchos usuarios le dieron “aceptar” a dicha notificación sin saber en realidad de qué se trata. Pero ahora, con estos cambios que anunció Whatsapp, muchos están analizando la opción, pero ya no como algo temporal, sino en reemplazo a la propuesta de Mark Zuckerberg. De acuerdo a sus términos y condiciones el servicio recolectará contactos, datos comerciales cuando se use Facebook, e inclusive la IP o dirección geográfica del usuario. 
Biden comienza su gobierno con decretos sobre el clima, migración y COVID-19 - La Nación	https://www.lanacion.com.py/mundo/2021/01/20/biden-comienza-su-gobierno-con-decretos-sobre-el-clima-migracion-y-covid-19/	2021-01-20	Biden comienza su gobierno con decretos sobre el clima, migración y COVID-19	Entre ellas va a revocar la autorización para el controvertido oleoducto de Keystone XL, que une Estados Unidos y Canadá. “Será un privilegio trabajar con el Congreso para pasar una reforma legislativa sobre inmigración y ofrece esa vía, y ofrece una solución permanente a lo que claramente es un sistema roto”, dijo Alejandro Mayorkas, nominado para dirigir el Departamento de Seguridad Interior -que gestiona la política migratoria-, durante su audiencia de confirmación en el Senado. Esa iniciativa irá a debate en un Congreso que estará dominado por los demócratas en ambas cámaras. 
Biden buscará “atacar las causas” de la migración a EEUU - La Nación	https://www.lanacion.com.py/mundo/2021/01/30/biden-buscara-atacar-las-causas-de-la-migracion-a-eeuu/	2021-01-30	Biden buscará “atacar las causas” de la migración a EEUU	Pero aun así la administración Trump siguió acogiendo a solicitantes de asilo bajo los MPP. Y pidió encarecidamente a todas las personas que pretendan ir hasta la frontera con Estados Unidos desistir del viaje. “Es importante que no lleguen a la frontera de Estados Unidos ahora. 
Hacienda volverá a limitar la migración de saldos no usados - ÚltimaHora.com	https://www.ultimahora.com/hacienda-volvera-limitar-la-migracion-saldos-no-usados-n2926280.html	2021-02-06	Hacienda volverá a limitar la migración de saldos no usados	El jefe del Equipo Económico explicó que la no transferencia del 100% de los saldos al siguiente mes no solo constituirá un ahorro público, sino que permitirá al Tesoro ir autorizando los gastos con base en el comportamiento de los ingresos tributarios y de la expansión económica. “Si una entidad programó gastar 50 guaraníes en febrero, pero gastó solo 30, lo que vamos a ver es qué parte de esos 20 sobrantes pueden pasar a marzo, con base en la economía y la recaudación. La normativa confirma que los reajustes deberán ser obligatoriamente por concurso. 
Se dispara migración de Bolivia a Chile - Mundo - ABC Color	https://www.abc.com.py/nacionales/2021/02/06/se-dispara-migracion-de-bolivia-a-chile/	2021-02-06	Se dispara migración de Bolivia a ChileMundo	“Actualmente, han llegado 3.600 extranjeros irregulares solo este año, 10 veces más que a la fecha el año pasado”, afirmó Miguel Ángel Quezada, Intendente de la región de Tarapacá, citado por el diario La Tercera. El gobierno del presidente Sebastián Piñera asumió medidas para enfrentar esta crisis migratoria como reforzar el control fronterizo con militares y la licitación de 15 aviones para realizar el proceso de expulsión de inmigrantes ilegales principalmente en Iquique y Colchane. Desde 2014, cerca de 500.000 venezolanos se afincaron en Chile escapando de la crisis política y económica en su país, y se han convertido en la colonia extranjera más numerosa del país. 
Chile expulsa a centenar de migrantes irregulares - La Nación	https://www.lanacion.com.py/mundo_edicion_impresa/2021/02/10/chile-expulsa-a-centenar-de-migrantes-irregulares/	2021-02-10	Chile expulsa a centenar de migrantes irregulares	“El vuelo (a Venezuela y Colombia) sale mañana muy temprano”, anunció Delgado, que este martes se trasladó a la pequeña localidad fronteriza de Colchane para verificar la situación que se vive con la gran cantidad de personas, mayoritariamente venezolanas, que están ingresando de manera irregular a Chile desde Bolivia. Según autoridades locales, por la frontera norte cruzaron irregularmente 3.600 extranjeros en enero, diez veces más que el año pasado, y por Colchane han pasado más de 1.500, dos de los cuales murieron. “La migración venezolana se ha transformado hoy día en una emergencia regional”, sostuvo por su parte Allamand. 
Realizan trabajos de control de permanencia de extranjeros en Pedro Juan Caballero - independiente.com.py	https://independiente.com.py/realizan-trabajos-de-control-de-permanencia-de-extranjeros-en-pedro-juan-caballero/	2021-02-17	Realizan trabajos de control de permanencia de extranjeros en Pedro Juan Caballero	Los funcionarios migratorios mantuvieron reuniones informativas con los encargados y coordinadores de las sedes, reiterando la necesidad de cooperación mutua para formalizar la educación terciaria de ciudadanos extranjeros, teniendo en cuenta que el carnet de radicación es una exigencia legal que debe ser solicitada por las universidades. Por otro lado, el equipo móvil de Migraciones estará desarrollando la primera Jornada de Regularización Migratoria del año en la ciudad de Pedro Juan Caballero, donde los ciudadanos extranjeros podrán documentarse. La actividad estará abierta al público desde el lunes 22 hasta el viernes 26 de febrero, de 8:00 a 16:00 horas, en el local de la ANNP, sito en Avda. Dr. Francia y Ruta Internacional Nº 5 (frente al Shopping China). 
Inventan multas para pedir dinero a extranjeros: alertan sobre nuevo método de estafa en PJC - Hoy	https://www.hoy.com.py/nacionales/inventan-multas-para-pedir-dinero-a-extranjeros-alertan-sobre-nuevo-metodo-de-estafa-en-pjc	2021-02-26	Inventan multas para pedir dinero a extranjeros: alertan sobre nuevo método de estafa en PJC	"En este caso, los delincuentes recurren a la aplicación de mensajería WhatsApp para ponerse en contacto con sus víctimas, en su mayoría brasileños que viven en Pedro Juan Caballero. Al respecto, Ayala precisó que este jueves mantuvo ""una extensa reunión"" con el general Félix Díaz, del CODI, para intercambiar información sobre la situación de las personas secuestradas. Esa modalidad se dará en las instituciones que estén en condiciones de recibir a los alumnos. "
PJC: Migraciones advierte sobre nuevo mecanismo de estafa a ciudadanos extranjeros - ÚltimaHora.com	https://www.ultimahora.com/pjc-migraciones-advierte-nuevo-mecanismo-estafa-ciudadanos-extranjeros-n2929312.html	2021-02-26	PJC: Migraciones advierte sobre nuevo mecanismo de estafa a ciudadanos extranjeros	Asimismo, señalaron que el Ministerio Público ya tiene conocimiento del hecho tras ser alertados sobre intentos de estafa a varios ciudadanos brasileños, a quienes se les solicitaba dinero en concepto de multas por no registrar la salida del Paraguay o por contar con plazo de permanencia vencido en el país, para lo cual requerían el pago vía online de sumas que oscilan entre USD 200 y USD 800. Lea más: Detienen a tres extranjeros por estafa vía internet En ese sentido, aclararon que la institución no realiza ni autoriza a solicitar ningún cobro de arancel o multa vía mensajería o plataformas de pago online. También detallaron que todos los pagos en concepto de trámites migratorios y multas aplicadas a ciudadanos extranjeros por infracción a la Ley 978/96 de Migraciones se abonan únicamente de forma presencial en las ventanillas migratorias de las dependencias habilitadas y los pagos solo pueden hacerse en efectivo. 
El ejemplo de Colombia con los refugiados venezolanos - Opinión - ABC Color	https://www.abc.com.py/opinion/2021/02/27/el-ejemplo-de-colombia-con-los-refugiados-venezolanos/	2021-02-27	El ejemplo de Colombia con los refugiados venezolanosOpinión	“Mientras que en muchos países se ve la xenofobia a la negación de estos fenómenos (migratorios), Colombia, sin ser un país rico, está mostrando que se puede hacer una política migratoria coherente, congruente, responsable, humanitaria y sobre todo inteligente”, me dijo Duque. Desde entonces, la ayuda internacional a los refugiados sirios y venezolanos ha aumentado, pero la brecha entre los dos grupos sigue siendo enorme. “Y la cifra de migrantes venezolanos incluye fondos prometidos, pero aún no desembolsados”. 
Joe Biden, que enfrenta su primera crisis migratoria, recibe presión de republicanos - ÚltimaHora.com	https://www.ultimahora.com/joe-biden-que-enfrenta-su-primera-crisis-migratoria-recibe-presion-republicanos-n2931974.html	2021-03-17	Joe Biden, que enfrenta su primera crisis migratoria, recibe presión de republicanos	“Esta crisis fue creada por las políticas presidenciales de este nuevo Gobierno”, acusó. Para ella, el hecho de que Biden esté en el Gobierno marcó una diferencia. En febrero fueron arrestadas unas 100.000 personas en la frontera sur –entre ellas 9.457 menores no acompañados–, un aumento del 28% respecto a enero, según las autoridades. 
La migración digital reveló un nuevo mundo, pero es necesario protegerse contra ataques | Columnas - 5dias.com.py	https://www.5dias.com.py/columnas/la-migracion-digital-revelo-un-nuevo-mundo-pero-es-necesario-protegerse-contra-ataques	2021-03-18	La migración digital reveló un nuevo mundo, pero es necesario protegerse contra ataquesColumnas	Vivimos una crisis sin precedentes que sigue la lógica de la guerra. En este episodio, veremos que la resiliencia implica saber defenderse. La migración a lo digital abre un mundo nuevo, pero es necesario protegerse de los ataques. 
Vacunación: Usurpan identidades y olvidan a refugiados - independiente.com.py	https://independiente.com.py/vacunacion-usurpan-identidades-y-olvidan-a-refugiados/	2021-04-14	Vacunación: Usurpan identidades y olvidan a refugiados	Esta situación lleva a pensar que alguien usurpó la identidad de la persona y recibió en su nombre esa vacuna. Cabe resaltar que los refugiados viven legalmente en Paraguay y están protegidos por la Ley 1938/02 que les otorga derechos de acceder a servicios de salud, no son turistas en tránsito. Lida Sosa, dijo se estará trabajando con las embajadas para que a través de ellas los extranjeros que no tienen cedula puedan acceder también a las vacunas, según la disponibilidad de las dosis. 
George W. Bush publica libro de retratos sobre inmigración - La Nación.com.py	https://www.lanacion.com.py/espectaculo/2021/04/20/george-w-bush-publica-libro-de-retratos-sobre-inmigracion/	2021-04-20	George W. Bush publica libro de retratos sobre inmigración	“Los nuevos estadounidenses mantienen hoy el mismo papel positivo, con su energía, su idealismo y su amor por el país, que siempre tuvieron”, escribe. Lea más: En busca de la cinta desaparecida de Orson Welles en Brasil En su tribuna, Bush lamenta que “las políticas migratorias provoquen tanta amargura y malicia”. En cuanto a los millones de inmigrantes indocumentados que ya viven en Estados Unidos, Bush cree que una amnistía general sería “profundamente injusta” para quienes intentan llegar legalmente, pero agrega que “se debe abrir un proceso progresivo” para obtener el permiso de residencia y luego la ciudadanía. 
El cambio climático causa ya el doble de refugiados que las guerras - ÚltimaHora.com	https://www.ultimahora.com/el-cambio-climatico-causa-ya-el-doble-refugiados-que-las-guerras-n2937304.html	2021-04-22	El cambio climático causa ya el doble de refugiados que las guerras	"Mundo El cambio climático causa ya el doble de refugiados que las guerras En la última década, los fenómenos meteorológicos obligaron a dejar sus hogares a 21,5 millones de personas cada año, más del doble que los refugiados y desplazados que causaron los conflictos y la violencia, destacó este jueves la Agencia de las Naciones Unidas para los Refugiados (ACNUR). ""Los refugiados, desplazados internos y apátridas son los que están en primera línea del cambio climático"", aseguró ACNUR en un comunicado con motivo del Día de la Tierra, en el que explicó que muchos de ellos viven en condiciones complicadas, donde faltan recursos para adaptarse a estos fenómenos meteorológicos. Además, el cambio climático está empeorando otros problemas, como son la pobreza, la inseguridad alimentaria y la falta de agua y otros recursos esenciales, lo que a su vez provoca más desplazamientos. "
Hallan 17 migrantes muertos en una embarcación frente a las costas de Canarias - La Nación	https://www.lanacion.com.py/mundo/2021/04/26/hallan-17-migrantes-muertos-en-una-embarcacion-frente-a-las-costas-de-canarias/	2021-04-26	Hallan 17 migrantes muertos en una embarcación frente a las costas de Canarias	Entre ellos hay personas que trabajaban en el turismo, la pesca u otros empleos ocasionales en el norte de África y que optan por cruzar el Atlántico, o por ayudar a otros a hacerlo con sus embarcaciones, después de haberse quedado sin dinero por el colapso económico provocado por la pandemia. El año pasado murieron 1.851 personas en esta ruta, según la organización Caminando Fronteras, que vigila los flujos migratorios. La fundadora de la oenegé, Helena Maleno, tuiteó que en el último mes “al menos” 283 personas desaparecieron mientras se dirigían a Canarias en cinco embarcaciones diferentes desde Mauritania. 
Salud habilita registro para que extranjeros accedan a la vacuna contra el COVID-19 - Hoy	https://www.hoy.com.py/nacionales/salud-habilita-registro-para-que-extranjeros-accedan-a-la-vacuna-contra-el-covid-19	2021-05-07	Salud habilita registro para que extranjeros accedan a la vacuna contra el COVID-19	Se trata del producto Sedancor, cuya falsificación en circulación no cuenta con el logo de la marca registrada, como principal diferencia con el original. Desde Quimfa indicaron además que el principio activo midazolam está escrito de manera incorrecta con la letra “N” y no cuenta con la leyenda “Uso exclusivo del IPS”. Gentileza #1020AM pic.twitter.com/8ZDIo7rtZn — Radio Ñandutí (@nanduti) May 7, 2021 Cabe mencionar que don Joel Oviedo se hizo conocido cuando el pasado 4 de febrero había increpado al presidente de la República, Mario Abdo Benítez, para solicitarle medicamentos para su hermano Adalberto Oviedo, quien en ese entonces se encontraba internado también por COVID-19 y también logró vencer la enfermedad. 
Covid-19: Salud habilita registro de vacunación para extranjeros - ÚltimaHora.com	https://www.ultimahora.com/covid-19-salud-habilita-registro-vacunacion-extranjeros-n2939741.html	2021-05-07	Covid-19: Salud habilita registro de vacunación para extranjeros	Nacionales Covid-19: Salud habilita registro de vacunación para extranjeros Los extranjeros que habitan en Paraguay podrán registrase para la vacunación contra el Covid-19, según el cronograma establecido por el Ministerio de Salud. La Sociedad Paraguaya de Diabetología instó la semana pasada a que todas las personas que padecen diabetes y enfermedades asociadas, mayores de 75 años, hagan su registro en la página del Ministerio de Salud Pública para recibir la vacuna contra el coronavirus. La cantidad de personas que lograron vencer a la enfermedad suman 242.915. 
Migraciones alerta a extranjeros por supuesta red de falsificación de documentos - Nacionales - ABC Color	https://www.abc.com.py/nacionales/2021/05/10/migraciones-alerta-a-extranjeros-por-supuesta-red-de-falsificacion-de-documentos/	2021-05-10	Migraciones alerta a extranjeros por supuesta red de falsificación de documentosNacionales	Migraciones advierte a los extranjeros residentes en Paraguay que están circulando documentos migratorios falsos, producidos por una presunta red de falsificadores. También mencionan que el hecho ya fue puesto a conocimiento de las autoridades pertinentes para la investigación correspondiente. Lea más: Extranjeros en Paraguay podrán vacunarse contra el covid-19 Cabe recordar que los extranjeros residentes en nuestro país podrán acceder a la vacunación contra el coronavirus conforme al plan de inmunización establecido por el Ministerio de Salud. 
