title	link	date	title_corrected
"La mirada del Central sobre los migrantes: ""Se han integrado de manera fluida al mercado laboral"" - Diario Financiero"	https://www.df.cl/noticias/economia-y-politica/laboral-personas/la-mirada-del-central-sobre-los-migrantes-se-han-integrado-de-manera/2018-09-05/154535.html	2018-09-05	"La mirada del Central sobre los migrantes: ""Se han integrado de manera fluida al mercado laboral"""
Los refugiados de Nauru, la isla donde los niños perdieron el deseo de vivir - LaTercera	https://www.latercera.com/mundo/noticia/los-refugiados-nauru-la-isla-donde-los-ninos-perdieron-deseo-vivir/313755/	2018-09-09	Los refugiados de Nauru, la isla donde los niños perdieron el deseo de vivir
Historias El cara y sello de los sirios refugiados en Chile - LaTercera	https://www.latercera.com/nacional/noticia/cara-sello-los-sirios-refugiados-chile/344340/	2018-10-05	Historias El cara y sello de los sirios refugiados en Chile
Talento migrante de cuatro naciones impulsará al béisbol y sóftbol de Chile - Publimetro Chile	https://www.publimetro.cl/cl/grafico-chile/2018/10/08/beisbol-softbol-en-chile.html	2018-10-08	Talento migrante de cuatro naciones impulsará al béisbol y sóftbol de Chile
Quién es la refugiada vietnamita que puso agujas en frutillas y por qué la motivó el “rencor” y la “venganza” - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2018/11/12/frutillas-australia-quien-es-culpable.html	2018-11-12	Quién es la refugiada vietnamita que puso agujas en frutillas y por qué la motivó el “rencor” y la “venganza”
Unesco pide mayores esfuerzos para integrar a niños migrantes en escuelas - LaTercera	https://www.latercera.com/mundo/noticia/unesco-pide-mayores-esfuerzos-integrar-ninos-migrantes-escuelas/409371/	2018-11-20	Unesco pide mayores esfuerzos para integrar a niños migrantes en escuelas
Ahora en DF: Servicio Jesuita a Migrantes realiza seminario para la inclusión laboral de extranjeros - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/ahora-en-df-servicio-jesuita-a-migrantes-realiza-seminario-para-la/2018-11-28/111721.html	2018-11-28	Ahora en DF: Servicio Jesuita a Migrantes realiza seminario para la inclusión laboral de extranjeros
Trabajadores extranjeros: ¿Qué significa subir tope de 15% a 40%? - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/laboral-personas/trabajadores-extranjeros-que-significa-subir-tope-de-15-a-40/2018-12-12/170104.html	2018-12-12	Trabajadores extranjeros: ¿Qué significa subir tope de 15% a 40%?
Estudio prevé 8,2 millones de migrantes venezolanos para 2019 debido a crisis - LaTercera	https://www.latercera.com/mundo/noticia/estudio-preve-82-millones-migrantes-venezolanos-2019-debido-crisis/442705/	2018-12-13	Estudio prevé 8,2 millones de migrantes venezolanos para 2019 debido a crisis
Canadá Política de puertas abiertas: Canadá busca 1 millón de migrantes para los próximos tres años - LaTercera	https://www.latercera.com/la-tercera-pm/noticia/politica-de-puertas-abiertas-canada-busca-1-millon-de-migrantes-para-los-proximos-tres-anos/480701/	2019-01-11	Canadá Política de puertas abiertas: Canadá busca 1 millón de migrantes para los próximos tres años
LyD: migrantes tienen mayor educación y empleabilidad, pero nivel de pobreza supera a la de los chilenos - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/lyd-migrantes-tienen-mayor-educacion-y-empleabilidad-pero-nivel-de/2019-01-24/131011.html	2019-01-24	LyD: migrantes tienen mayor educación y empleabilidad, pero nivel de pobreza supera a la de los chilenos
Claves para contratar a extranjeros sin exponerse a multas - La Cuarta	https://www.lacuarta.com/cronica/noticia/claves-extranjeros-multas/346465/	2019-03-14	Claves para contratar a extranjeros sin exponerse a multas
Australia restringirá la entrada de inmigrantes bajo un nuevo plan poblacional - Diario Financiero	https://www.df.cl/noticias/internacional/politica/australia-restringira-la-entrada-de-inmigrantes-bajo-un-nuevo-plan/2019-03-20/094239.html	2019-03-20	Australia restringirá la entrada de inmigrantes bajo un nuevo plan poblacional
¿Cuánto ha costado mantener a los refugiados en la embajada en Venezuela? - LaTercera	https://www.latercera.com/la-tercera-pm/noticia/cuanto-ha-costado-mantener-a-los-refugiados-en-la-embajada-en-venezuela/637376/	2019-05-02	¿Cuánto ha costado mantener a los refugiados en la embajada en Venezuela?
Bienal de Venecia abre sus puertas con un barco donde murieron 800 refugiados - Cultolt	https://www.latercera.com/culto/2019/05/08/bienal-venecia-barco-refugiados/	2019-05-08	Bienal de Venecia abre sus puertas con un barco donde murieron 800 refugiados
Sociedad Yuca, cebolla morada y uñas coloridas, ¿Cuánto ha permeado la cultura migrante en Chile? - LaTercera	https://www.latercera.com/que-pasa/noticia/comidas-en-las-calles-unas-de-colores-lo-que-el-mayor-contacto-con-extranjeros-muestra-la-sociedad-chilena/662940/	2019-05-20	Sociedad Yuca, cebolla morada y uñas coloridas, ¿Cuánto ha permeado la cultura migrante en Chile?
"Isabel Allende: ""¿Cómo vas a entender hoy el problema de los refugiados si no miras la historia?"" - Cultolt"	https://www.latercera.com/culto/2019/06/03/isabel-allende-2/	2019-06-03	"Isabel Allende: ""¿Cómo vas a entender hoy el problema de los refugiados si no miras la historia?"""
