title	link	source	date	title_corrected	migracion
Pour comprendre l'orpaillage en Guyane, lisez… Moby Dick ! - Journal du CNRS	https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vbGVqb3VybmFsLmNucnMuZnIvbm9zLWJsb2dzL2xlLWJsb2ctZGVzLXNlcHQtYm9ybmVzL3BvdXItY29tcHJlbmRyZS1sb3JwYWlsbGFnZS1lbi1ndXlhbmUtbGlzZXotbW9ieS1kaWNr0gEA?oc=5	Journal du CNRS	2021-04-29	Pour comprendre l'orpaillage en Guyane, lisez… Moby Dick !	0
En Guyane, les inondations coupent une partie de la route nationale 1 CATASTROPHE. De fortes pluies - Batiactu	https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LmJhdGlhY3R1LmNvbS9lZGl0by9ndXlhbmUtaW5vbmRhdGlvbnMtY291cGVudC1wYXJ0aWUtcm91dGUtbmF0aW9uYWxlLTEtNjE3NjkucGhw0gEA?oc=5	Batiactu	2021-04-30	En Guyane, les inondations coupent une partie de la route nationale 1 CATASTROPHE. De fortes pluies	0
Un militaire incarcéré en Guyane après avoir poignardé son supérieur - Le Parisien	https://news.google.com/__i/rss/rd/articles/CBMilQFodHRwczovL3d3dy5sZXBhcmlzaWVuLmZyL2ZhaXRzLWRpdmVycy91bi1taWxpdGFpcmUtaW5jYXJjZXJlLWVuLWd1eWFuZS1hcHJlcy1hdm9pci1wb2lnbmFyZGUtc29uLXN1cGVyaWV1ci0wMi0wNS0yMDIxLVZaTTdZWkJZQlJDNzdJNE4zSlNKRENRRUxVLnBocNIBmQFodHRwczovL3d3dy5sZXBhcmlzaWVuLmZyL2FtcC9mYWl0cy1kaXZlcnMvdW4tbWlsaXRhaXJlLWluY2FyY2VyZS1lbi1ndXlhbmUtYXByZXMtYXZvaXItcG9pZ25hcmRlLXNvbi1zdXBlcmlldXItMDItMDUtMjAyMS1WWk03WVpCWUJSQzc3STROM0pTSkRDUUVMVS5waHA?oc=5	Le Parisien	2021-05-02	Un militaire incarcéré en Guyane après avoir poignardé son supérieur	0
Covid-19 : les Armées dépêchent des soignants en Guyane - Le Figaro	https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL2ZsYXNoLWFjdHUvY292aWQtMTktbGVzLWFybWVlcy1kZXBlY2hlbnQtZGVzLXNvaWduYW50cy1lbi1ndXlhbmUtMjAyMTA1MDjSAWFodHRwczovL2FtcC5sZWZpZ2Fyby5mci9mbGFzaC1hY3R1L2NvdmlkLTE5LWxlcy1hcm1lZXMtZGVwZWNoZW50LWRlcy1zb2lnbmFudHMtZW4tZ3V5YW5lLTIwMjEwNTA4?oc=5	Le Figaro	2021-05-08	Covid-19 : les Armées dépêchent des soignants en Guyane	0
En immersion avec les légionnaires en Guyane, le photographe Thomas Goisque raconte - Edition du soir Ouest-France - 10/05/2021 - Ouest-France	https://news.google.com/__i/rss/rd/articles/CBMirQFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvbGVkaXRpb25kdXNvaXIvMjAyMS0wNS0xMC9lbi1pbW1lcnNpb24tYXZlYy1sZXMtbGVnaW9ubmFpcmVzLWVuLWd1eWFuZS1sZS1waG90b2dyYXBoZS10aG9tYXMtZ29pc3F1ZS1yYWNvbnRlLWUxZmMwNzc3LTNiYWUtNDQzYS1hZDFkLTk5NjRiMDJmYTZmOdIBAA?oc=5	Ouest-France	2021-05-10	En immersion avec les légionnaires en Guyane, le photographe Thomas Goisque raconteEdition du soir 10/05/2021	0
VOLTALIA s’illustre en Guyane - Capital.fr	https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vd3d3LmNhcGl0YWwuZnIvZW50cmVwcmlzZXMtbWFyY2hlcy92b2x0YWxpYS1zaWxsdXN0cmUtZW4tZ3V5YW5lLTE0MDI3NjLSAVNodHRwczovL3d3dy5jYXBpdGFsLmZyL2VudHJlcHJpc2VzLW1hcmNoZXMvdm9sdGFsaWEtc2lsbHVzdHJlLWVuLWd1eWFuZS0xNDAyNzYyP2FtcA?oc=5	Capital.fr	2021-05-10	VOLTALIA s’illustre en Guyane	0
Santé | AVC : grâce à la télémédecine, la Guyane bénéficie depuis 4 ans de l’expertise bisontine - Est Républicain	https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5lc3RyZXB1YmxpY2Fpbi5mci9zYW50ZS8yMDIxLzA1LzExL2F2Yy1ncmFjZS1hLWxhLXRlbGVtZWRlY2luZS1sYS1ndXlhbmUtYmVuZWZpY2llLWRlcHVpcy00LWFucy1kZS1sLWV4cGVydGlzZS1iaXNvbnRpbmXSAYgBaHR0cHM6Ly93d3cuZXN0cmVwdWJsaWNhaW4uZnIvYW1wL3NhbnRlLzIwMjEvMDUvMTEvYXZjLWdyYWNlLWEtbGEtdGVsZW1lZGVjaW5lLWxhLWd1eWFuZS1iZW5lZmljaWUtZGVwdWlzLTQtYW5zLWRlLWwtZXhwZXJ0aXNlLWJpc29udGluZQ?oc=5	Est Républicain	2021-05-11	SantéAVC : grâce à la télémédecine, la Guyane bénéficie depuis 4 ans de l’expertise bisontine	0
Rennes : fin d’un trafic de cocaïne depuis la Guyane - Le Télégramme	https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LmxldGVsZWdyYW1tZS5mci9pbGxlLWV0LXZpbGFpbmUvcmVubmVzL3Jlbm5lcy1maW4tZC11bi10cmFmaWMtZGUtY29jYWluZS1kZXB1aXMtbGEtZ3V5YW5lLTE3LTA1LTIwMjEtMTI3NTEzNzgucGhw0gExaHR0cHM6Ly93d3cubGV0ZWxlZ3JhbW1lLmZyL19hbXAvMzc4LzEyNzUxMzc4LnBocA?oc=5	Le Télégramme	2021-05-17	Rennes : fin d’un trafic de cocaïne depuis la Guyane	0
Covid-19: la Guyane reprend les évacuations sanitaires pour désengorger les hôpitaux - BFMTV	https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5iZm10di5jb20vc2FudGUvY292aWQtMTktbGEtZ3V5YW5lLXJlcHJlbmQtbGVzLWV2YWN1YXRpb25zLXNhbml0YWlyZXMtcG91ci1kZXNlbmdvcmdlci1sZXMtaG9waXRhdXhfQUQtMjAyMTA1MTcwNTUwLmh0bWzSAYgBaHR0cHM6Ly93d3cuYmZtdHYuY29tL2FtcC9zYW50ZS9jb3ZpZC0xOS1sYS1ndXlhbmUtcmVwcmVuZC1sZXMtZXZhY3VhdGlvbnMtc2FuaXRhaXJlcy1wb3VyLWRlc2VuZ29yZ2VyLWxlcy1ob3BpdGF1eF9BRC0yMDIxMDUxNzA1NTAuaHRtbA?oc=5	BFMTV	2021-05-17	Covid-19: la Guyane reprend les évacuations sanitaires pour désengorger les hôpitaux	0
La gendarmerie mobile de Lucé en mission en Guyane : « Cette sécurisation est importante, c’est l’image de la France » - Echo Républicain	https://news.google.com/__i/rss/rd/articles/CBMirQFodHRwczovL3d3dy5sZWNob3JlcHVibGljYWluLmZyL2x1Y2UtMjgxMTAvYWN0dWFsaXRlcy9sYS1nZW5kYXJtZXJpZS1tb2JpbGUtZGUtbHVjZS1lbi1taXNzaW9uLWVuLWd1eWFuZS1jZXR0ZS1zZWN1cmlzYXRpb24tZXN0LWltcG9ydGFudGUtY2VzdC1saW1hZ2UtZGUtbGEtZnJhbmNlXzEzOTU2OTk0L9IBsQFodHRwczovL3d3dy5sZWNob3JlcHVibGljYWluLmZyL2FtcC9sdWNlLTI4MTEwL2FjdHVhbGl0ZXMvbGEtZ2VuZGFybWVyaWUtbW9iaWxlLWRlLWx1Y2UtZW4tbWlzc2lvbi1lbi1ndXlhbmUtY2V0dGUtc2VjdXJpc2F0aW9uLWVzdC1pbXBvcnRhbnRlLWNlc3QtbGltYWdlLWRlLWxhLWZyYW5jZV8xMzk1Njk5NC8?oc=5	Echo Républicain	2021-05-24	La gendarmerie mobile de Lucé en mission en Guyane : « Cette sécurisation est importante, c’est l’image de la France »	0
