title	link	source	date	title_corrected	migracion
Prefeitura inicia cadastro de adolescentes para vacina contra covid - Jornal Correio	https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LmNvcnJlaW8yNGhvcmFzLmNvbS5ici9ub3RpY2lhL25pZC9wcmVmZWl0dXJhLWluaWNpYS1jYWRhc3Ryby1kZS1hZG9sZXNjZW50ZXMtcGFyYS12YWNpbmEtY29udHJhLWNvdmlkL9IBbmh0dHBzOi8vd3d3LmNvcnJlaW8yNGhvcmFzLmNvbS5ici9hbXAvbmlkL3ByZWZlaXR1cmEtaW5pY2lhLWNhZGFzdHJvLWRlLWFkb2xlc2NlbnRlcy1wYXJhLXZhY2luYS1jb250cmEtY292aWQv?oc=5	Jornal Correio	2021-08-17	Prefeitura inicia cadastro de adolescentes para vacina contra covid	0
Paulo Gonet é íntegro, brilhante, digno e correto, afirma Celso de Mello - Consultor Jurídico	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LmNvbmp1ci5jb20uYnIvMjAyMS1hZ28tMTcvZ29uZXQtaW50ZWdyby1icmlsaGFudGUtZGlnbm8tY29ycmV0by1hZmlybWEtY2Vsc28tbWVsbG_SAQA?oc=5	Consultor Jurídico	2021-08-17	Paulo Gonet é íntegro, brilhante, digno e correto, afirma Celso de Mello	0
Após Bolsonaro falar em impeachment de ministros do STF, Pacheco diz que análise não é 'recomendável' para o Brasil - G1	https://news.google.com/__i/rss/rd/articles/CBMipwFodHRwczovL2cxLmdsb2JvLmNvbS9wb2xpdGljYS9ub3RpY2lhLzIwMjEvMDgvMTcvYXBvcy1ib2xzb25hcm8tZmFsYXItZW0taW1wZWFjaG1lbnQtZGUtbWluaXN0cm9zLWRvLXN0Zi1wYWNoZWNvLWRpei1xdWUtYW5hbGlzZS1uYW8tZS1yZWNvbWVuZGF2ZWwtcGFyYS1vLWJyYXNpbC5naHRtbNIBsgFodHRwczovL2cxLmdsb2JvLmNvbS9nb29nbGUvYW1wL3BvbGl0aWNhL25vdGljaWEvMjAyMS8wOC8xNy9hcG9zLWJvbHNvbmFyby1mYWxhci1lbS1pbXBlYWNobWVudC1kZS1taW5pc3Ryb3MtZG8tc3RmLXBhY2hlY28tZGl6LXF1ZS1hbmFsaXNlLW5hby1lLXJlY29tZW5kYXZlbC1wYXJhLW8tYnJhc2lsLmdodG1s?oc=5	G1	2021-08-17	Após Bolsonaro falar em impeachment de ministros do STF, Pacheco diz que análise não é 'recomendável' para o Brasil	0
Corregedor do TSE suspende monetização de perfis com fake news sobre eleições - Consultor Jurídico	https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LmNvbmp1ci5jb20uYnIvMjAyMS1hZ28tMTYvY29ycmVnZWRvci10c2Utc3VzcGVuZGUtbW9uZXRpemFjYW8tcGVyZmlzLWVsZWljb2Vz0gEA?oc=5	Consultor Jurídico	2021-08-17	Corregedor do TSE suspende monetização de perfis com fake news sobre eleições	0
Lewandowski manda governo federal garantir a SP vacinas de segunda dose contra a Covid - G1	https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL2cxLmdsb2JvLmNvbS9zcC9zYW8tcGF1bG8vbm90aWNpYS8yMDIxLzA4LzE3L2xld2FuZG93c2tpLW1hbmRhLWdvdmVybm8tZmVkZXJhbC1nYXJhbnRpci1hLXNwLXZhY2luYXMtZGUtc2VndW5kYS1kb3NlLWNvbnRyYS1hLWNvdmlkLmdodG1s0gGcAWh0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvc3Avc2FvLXBhdWxvL25vdGljaWEvMjAyMS8wOC8xNy9sZXdhbmRvd3NraS1tYW5kYS1nb3Zlcm5vLWZlZGVyYWwtZ2FyYW50aXItYS1zcC12YWNpbmFzLWRlLXNlZ3VuZGEtZG9zZS1jb250cmEtYS1jb3ZpZC5naHRtbA?oc=5	G1	2021-08-17	Lewandowski manda governo federal garantir a SP vacinas de segunda dose contra a Covid	0
A líderes, Lira diz que manterá votação da reforma do IR mesmo com resistências - Valor Econômico	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3ZhbG9yLmdsb2JvLmNvbS9wb2xpdGljYS9ub3RpY2lhLzIwMjEvMDgvMTcvYS1saWRlcmVzLWxpcmEtZGl6LXF1ZS1tYW50ZXJhLXZvdGFjYW8tZGEtcmVmb3JtYS1kby1pci1tZXNtby1jb20tcmVzaXN0ZW5jaWFzLmdodG1s0gGTAWh0dHBzOi8vdmFsb3IuZ2xvYm8uY29tL2dvb2dsZS9hbXAvcG9saXRpY2Evbm90aWNpYS8yMDIxLzA4LzE3L2EtbGlkZXJlcy1saXJhLWRpei1xdWUtbWFudGVyYS12b3RhY2FvLWRhLXJlZm9ybWEtZG8taXItbWVzbW8tY29tLXJlc2lzdGVuY2lhcy5naHRtbA?oc=5	Valor Econômico	2021-08-17	A líderes, Lira diz que manterá votação da reforma do IR mesmo com resistências	0
Sócio da Precisa pediu ao governo alteração em MP das vacinas para incluir agência indiana - Jornal O Globo	https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL29nbG9iby5nbG9iby5jb20vcG9saXRpY2Evc29jaW8tZGEtcHJlY2lzYS1wZWRpdS1hby1nb3Zlcm5vLWFsdGVyYWNhby1lbS1tcC1kYXMtdmFjaW5hcy1wYXJhLWluY2x1aXItYWdlbmNpYS1pbmRpYW5hLTI1MTU4NzI40gGQAWh0dHBzOi8vb2dsb2JvLmdsb2JvLmNvbS9wb2xpdGljYS9zb2Npby1kYS1wcmVjaXNhLXBlZGl1LWFvLWdvdmVybm8tYWx0ZXJhY2FvLWVtLW1wLWRhcy12YWNpbmFzLXBhcmEtaW5jbHVpci1hZ2VuY2lhLWluZGlhbmEtMjUxNTg3Mjg_dmVyc2FvPWFtcA?oc=5	Jornal O Globo	2021-08-17	Sócio da Precisa pediu ao governo alteração em MP das vacinas para incluir agência indiana	0
Estrutura metálica cai dentro do Rio Pinheiros, em SP - G1	https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vZzEuZ2xvYm8uY29tL3NwL3Nhby1wYXVsby9ub3RpY2lhLzIwMjEvMDgvMTcvcG9udGUtbWV0YWxpY2EtY2FpLWRlbnRyby1kby1yaW8tcGluaGVpcm9zLWVtLXNwLmdodG1s0gF2aHR0cHM6Ly9nMS5nbG9iby5jb20vZ29vZ2xlL2FtcC9zcC9zYW8tcGF1bG8vbm90aWNpYS8yMDIxLzA4LzE3L3BvbnRlLW1ldGFsaWNhLWNhaS1kZW50cm8tZG8tcmlvLXBpbmhlaXJvcy1lbS1zcC5naHRtbA?oc=5	G1	2021-08-17	Estrutura metálica cai dentro do Rio Pinheiros, em SP	0
CPI: auditor diz que Bolsonaro recebeu arquivo por aplicativo e divulgou como se fosse oficial - G1	https://news.google.com/__i/rss/rd/articles/CBMipgFodHRwczovL2cxLmdsb2JvLmNvbS9wb2xpdGljYS9jcGktZGEtY292aWQvbm90aWNpYS8yMDIxLzA4LzE3L2NwaS1hdWRpdG9yLWNvbmZpcm1hLXF1ZS1ib2xzb25hcm8tcmVjZWJldS1hcnF1aXZvLXBvci1hcGxpY2F0aXZvLWUtZGl2dWxnb3UtY29tby1zZS1mb3NzZS1vZmljaWFsLmdodG1s0gGxAWh0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvcG9saXRpY2EvY3BpLWRhLWNvdmlkL25vdGljaWEvMjAyMS8wOC8xNy9jcGktYXVkaXRvci1jb25maXJtYS1xdWUtYm9sc29uYXJvLXJlY2ViZXUtYXJxdWl2by1wb3ItYXBsaWNhdGl2by1lLWRpdnVsZ291LWNvbW8tc2UtZm9zc2Utb2ZpY2lhbC5naHRtbA?oc=5	G1	2021-08-17	CPI: auditor diz que Bolsonaro recebeu arquivo por aplicativo e divulgou como se fosse oficial	0
VÍDEO: traficante Abelha sai da cadeia e aperta a mão de secretário suspeito de soltá-lo irregularmente - G1	https://news.google.com/__i/rss/rd/articles/CBMingFodHRwczovL2cxLmdsb2JvLmNvbS9yai9yaW8tZGUtamFuZWlyby9ub3RpY2lhLzIwMjEvMDgvMTcvdmlkZW8tbW9zdHJhLWFiZWxoYS1hcGVydGFuZG8tYS1tYW8tZGUtaG9tZW0tZW0tY2Fycm8tZGEtc2VhcC1kZXBvaXMtZGUtZGVpeGFyLWEtY2FkZWlhLW5vLXJpby5naHRtbNIBqQFodHRwczovL2cxLmdsb2JvLmNvbS9nb29nbGUvYW1wL3JqL3Jpby1kZS1qYW5laXJvL25vdGljaWEvMjAyMS8wOC8xNy92aWRlby1tb3N0cmEtYWJlbGhhLWFwZXJ0YW5kby1hLW1hby1kZS1ob21lbS1lbS1jYXJyby1kYS1zZWFwLWRlcG9pcy1kZS1kZWl4YXItYS1jYWRlaWEtbm8tcmlvLmdodG1s?oc=5	G1	2021-08-17	VÍDEO: traficante Abelha sai da cadeia e aperta a mão de secretário suspeito de soltá-lo irregularmente	0
