title	link	source	date	title_corrected	migracion
Falleció el motociclista que había chocado en la rotonda de Sierra de los Padres - La Capital de Mar del Plata	https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmxhY2FwaXRhbG1kcC5jb20vZmFsbGVjaW8tZWwtbW90b2NpY2xpc3RhLXF1ZS1oYWJpYS1jaG9jYWRvLWVuLWxhLXJvdG9uZGEtZGUtc2llcnJhLWRlLWxvcy1wYWRyZXMv0gFyaHR0cHM6Ly93d3cubGFjYXBpdGFsbWRwLmNvbS9mYWxsZWNpby1lbC1tb3RvY2ljbGlzdGEtcXVlLWhhYmlhLWNob2NhZG8tZW4tbGEtcm90b25kYS1kZS1zaWVycmEtZGUtbG9zLXBhZHJlcy9hbXAv?oc=5	La Capital de Mar del Plata	2021-08-17	Falleció el motociclista que había chocado en la rotonda de Sierra de los Padres	0
Elecciones en Salta: con gran protagonismo del voto en blanco, se impuso la lista de Gustavo Sáenz - Perfil.com	https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5wZXJmaWwuY29tL25vdGljaWFzL3BvbGl0aWNhL2VsZWNjaW9uZXMtc2FsdGEtZ3Jhbi1wcm90YWdvbmlzbW8tdm90by1lbi1ibGFuY28tc2UtaW1wdXNvLWxpc3RhLWRlLWd1c3Rhdm8tc2FlbnoucGh0bWzSAYUBaHR0cHM6Ly93d3cucGVyZmlsLmNvbS9ub3RpY2lhcy9hbXAvcG9saXRpY2EvZWxlY2Npb25lcy1zYWx0YS1ncmFuLXByb3RhZ29uaXNtby12b3RvLWVuLWJsYW5jby1zZS1pbXB1c28tbGlzdGEtZGUtZ3VzdGF2by1zYWVuei5waHRtbA?oc=5	Perfil.com	2021-08-17	Elecciones en Salta: con gran protagonismo del voto en blanco, se impuso la lista de Gustavo Sáenz	0
Hipertensión arterial: la enfermedad silenciosa que deteriora el organismo - infobae	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL3RlbmRlbmNpYXMtYW1lcmljYS8yMDIxLzA4LzE3L2hpcGVydGVuc2lvbi1hcnRlcmlhbC1sYS1lbmZlcm1lZGFkLXNpbGVuY2lvc2EtcXVlLWRldGVyaW9yYS1lbC1vcmdhbmlzbW8v0gGcAWh0dHBzOi8vd3d3LmluZm9iYWUuY29tL2FtZXJpY2EvdGVuZGVuY2lhcy1hbWVyaWNhLzIwMjEvMDgvMTcvaGlwZXJ0ZW5zaW9uLWFydGVyaWFsLWxhLWVuZmVybWVkYWQtc2lsZW5jaW9zYS1xdWUtZGV0ZXJpb3JhLWVsLW9yZ2FuaXNtby8_b3V0cHV0VHlwZT1hbXAtdHlwZQ?oc=5	infobae	2021-08-17	Hipertensión arterial: la enfermedad silenciosa que deteriora el organismo	0
Las calles están cubiertas de nieve húmeda y continúan las precipitaciones. Las clases comenzaron a las 9:30. En cerro Catedral se acumularon 35 centímetros en la base. Hay barrios sin luz. - Diario Río Negro	https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3LnJpb25lZ3JvLmNvbS5hci9sYS1uaWV2ZS1sbGVnby15LWN1YnJpby1iYXJpbG9jaGUtMTkyMjcwMdIBAA?oc=5	Diario Río Negro	2021-08-17	Las calles están cubiertas de nieve húmeda y continúan las precipitaciones. Las clases comenzaron a las 9:30. En cerro Catedral se acumularon 35 centímetros en la base. Hay barrios sin luz.	0
Un joven denunció que fue discriminado y no lo dejaron entrar a un bar de Bahía Blanca: “La próxima vení con menos maquillaje” - TN - Todo Noticias	https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3RuLmNvbS5hci9zb2NpZWRhZC8yMDIxLzA4LzE3L3VuLWpvdmVuLWRlbnVuY2lvLXF1ZS1mdWUtZGlzY3JpbWluYWRvLWVuLXVuLWJhci1uby1tZS1kZWphcm9uLWVudHJhci1wb3JxdWUtZXN0YWJhLW1hcXVpbGxhZG8v0gGUAWh0dHBzOi8vdG4uY29tLmFyL3NvY2llZGFkLzIwMjEvMDgvMTcvdW4tam92ZW4tZGVudW5jaW8tcXVlLWZ1ZS1kaXNjcmltaW5hZG8tZW4tdW4tYmFyLW5vLW1lLWRlamFyb24tZW50cmFyLXBvcnF1ZS1lc3RhYmEtbWFxdWlsbGFkby8_b3V0cHV0VHlwZT1hbXA?oc=5	TN - Todo Noticias	2021-08-17	Un joven denunció que fue discriminado y no lo dejaron entrar a un bar de Bahía Blanca: “La próxima vení con menos maquillaje”TN	0
El otro escándalo que podría estallarle a Alberto Fernández - MDZ Online	https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3Lm1kem9sLmNvbS9wb2xpdGljYS8yMDIxLzgvMTcvZWwtb3Ryby1lc2NhbmRhbG8tcXVlLXBvZHJpYS1lc3RhbGxhcmxlLWFsYmVydG8tZmVybmFuZGV6LTE4MDE1Ny5odG1s0gFuaHR0cHM6Ly93d3cubWR6b2wuY29tL3BvbGl0aWNhLzIwMjEvOC8xNy9lbC1vdHJvLWVzY2FuZGFsby1xdWUtcG9kcmlhLWVzdGFsbGFybGUtYWxiZXJ0by1mZXJuYW5kZXotMTgwMTU3Lmh0bWw?oc=5	MDZ Online	2021-08-17	El otro escándalo que podría estallarle a Alberto Fernández	0
Martes 17 de agosto de 2021: pronóstico del tiempo del Servicio Meteorológico Nacional - Minutouno.com	https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3Lm1pbnV0b3Vuby5jb20vc2VydmljaW9zL3Byb25vc3RpY28tZGVsLXRpZW1wby9tYXJ0ZXMtMTctYWdvc3RvLTIwMjEtZGVsLXNlcnZpY2lvLW1ldGVvcm9sb2dpY28tbmFjaW9uYWwtbjUyNTI4MDnSAXxodHRwczovL3d3dy5taW51dG91bm8uY29tL3NlcnZpY2lvcy9wcm9ub3N0aWNvLWRlbC10aWVtcG8vbWFydGVzLTE3LWFnb3N0by0yMDIxLWRlbC1zZXJ2aWNpby1tZXRlb3JvbG9naWNvLW5hY2lvbmFsLW41MjUyODA5?oc=5	Minutouno.com	2021-08-17	Martes 17 de agosto de 2021: pronóstico del tiempo del Servicio Meteorológico Nacional	0
Tests de anticuerpos contra el coronavirus: por qué algunas personas obtienen resultados tan bajos y otras tan altos - infobae	https://news.google.com/__i/rss/rd/articles/CBMiyAFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NpZW5jaWEtYW1lcmljYS8yMDIxLzA4LzE3L3ZpYWplLWFsLWludGVyaW9yLWRlLWxvcy10ZXN0cy1kZS1hbnRpY3VlcnBvcy1jb250cmEtZWwtY29yb25hdmlydXMtcG9yLXF1ZS1hbGd1bmFzLXBlcnNvbmFzLW9idGllbmVuLXJlc3VsdGFkb3MtdGFuLWJham9zLXktb3RyYXMtdGFuLWFsdG9zL9IB3AFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NpZW5jaWEtYW1lcmljYS8yMDIxLzA4LzE3L3ZpYWplLWFsLWludGVyaW9yLWRlLWxvcy10ZXN0cy1kZS1hbnRpY3VlcnBvcy1jb250cmEtZWwtY29yb25hdmlydXMtcG9yLXF1ZS1hbGd1bmFzLXBlcnNvbmFzLW9idGllbmVuLXJlc3VsdGFkb3MtdGFuLWJham9zLXktb3RyYXMtdGFuLWFsdG9zLz9vdXRwdXRUeXBlPWFtcC10eXBl?oc=5	infobae	2021-08-17	Tests de anticuerpos contra el coronavirus: por qué algunas personas obtienen resultados tan bajos y otras tan altos	0
Descuentos en la tarifa del gas: cómo se aplicará en Rosario y otras 71 localidades de Santa Fe - La Capital (Rosario)	https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL3d3dy5sYWNhcGl0YWwuY29tLmFyL2xhLWNpdWRhZC9kZXNjdWVudG9zLWxhLXRhcmlmYS1kZWwtZ2FzLWNvbW8tc2UtYXBsaWNhcmEtcm9zYXJpby15LW90cmFzLTcxLWxvY2FsaWRhZGVzLXNhbnRhLWZlLW4yNjgxNTA5Lmh0bWzSAQA?oc=5	La Capital (Rosario)	2021-08-17	Descuentos en la tarifa del gas: cómo se aplicará en Rosario y otras 71 localidades de Santa Fe	0
Las 8 maravillas del Conurbano: cuáles son y dónde están los “tesoros” del Gran Buenos Aires - LA NACION	https://news.google.com/__i/rss/rd/articles/CBMijAFodHRwczovL3d3dy5sYW5hY2lvbi5jb20uYXIvbGlmZXN0eWxlL2xhcy04LW1hcmF2aWxsYXMtZGVsLWNvbnVyYmFuby1jdWFsZXMtc29uLXktZG9uZGUtZXN0YW4tbG9zLXRlc29yb3MtZGVsLWdyYW4tYnVlbm9zLWFpcmVzLW5pZDE2MDgyMDIxL9IBmwFodHRwczovL3d3dy5sYW5hY2lvbi5jb20uYXIvbGlmZXN0eWxlL2xhcy04LW1hcmF2aWxsYXMtZGVsLWNvbnVyYmFuby1jdWFsZXMtc29uLXktZG9uZGUtZXN0YW4tbG9zLXRlc29yb3MtZGVsLWdyYW4tYnVlbm9zLWFpcmVzLW5pZDE2MDgyMDIxLz9vdXRwdXRUeXBlPWFtcA?oc=5	LA NACION	2021-08-17	Las 8 maravillas del Conurbano: cuáles son y dónde están los “tesoros” del Gran Buenos Aires	0
