title	link	source	date	title_corrected	migracion
¿Quiénes son los bolivianos que participan en “La Reina del Sur 3”? - Los Tiempos	https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3Lmxvc3RpZW1wb3MuY29tL2RvYmxlLWNsaWNrL3R2LzIwMjEwNjAzL3F1aWVuZXMtc29uLWJvbGl2aWFub3MtcXVlLXBhcnRpY2lwYW4tcmVpbmEtZGVsLXN1ci0z0gEA?oc=5	Los Tiempos	2021-06-03	¿Quiénes son los bolivianos que participan en “La Reina del Sur 3”?	0
Perú entrega notas de protesta a Bolivia y Nicaragua por felicitar a Pedro Castillo como “presidente electo” - El Comercio Perú	https://news.google.com/__i/rss/rd/articles/CBMiwgFodHRwczovL2VsY29tZXJjaW8ucGUvcG9saXRpY2EvZWxlY2Npb25lcy9wZWRyby1jYXN0aWxsby1wZXJ1LWVudHJlZ2Etbm90YXMtZGUtcHJvdGVzdGFzLWEtYm9saXZpYS15LW5pY2FyYWd1YS1wb3ItZmVsaWNpdGFybG8tY29tby1wcmVzaWRlbnRlLWVsZWN0by1lbGVjY2lvbmVzLTIwMjEtc2VndW5kYS12dWVsdGEtbm5kYy1ub3RpY2lhL9IB0QFodHRwczovL2VsY29tZXJjaW8ucGUvcG9saXRpY2EvZWxlY2Npb25lcy9wZWRyby1jYXN0aWxsby1wZXJ1LWVudHJlZ2Etbm90YXMtZGUtcHJvdGVzdGFzLWEtYm9saXZpYS15LW5pY2FyYWd1YS1wb3ItZmVsaWNpdGFybG8tY29tby1wcmVzaWRlbnRlLWVsZWN0by1lbGVjY2lvbmVzLTIwMjEtc2VndW5kYS12dWVsdGEtbm5kYy1ub3RpY2lhLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Comercio Perú	2021-06-11	Perú entrega notas de protesta a Bolivia y Nicaragua por felicitar a Pedro Castillo como “presidente electo”	0
La plantilla boliviana que enfrentará a Paraguay da negativo en las pruebas covid - EFE - Noticias	https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3d3dy5lZmUuY29tL2VmZS9hbWVyaWNhL2RlcG9ydGVzL2xhLXBsYW50aWxsYS1ib2xpdmlhbmEtcXVlLWVuZnJlbnRhcmEtYS1wYXJhZ3VheS1kYS1uZWdhdGl2by1lbi1sYXMtcHJ1ZWJhcy1jb3ZpZC8yMDAwMDAxMC00NTYyMzc00gEA?oc=5	EFE - Noticias	2021-06-15	La plantilla boliviana que enfrentará a Paraguay da negativo en las pruebas covidEFE	0
La Bolsa Boliviana de Valores presentó la 3ra versión de su evento: Jornadas Bursátiles 2021 - Diario Pagina Siete	https://news.google.com/__i/rss/rd/articles/CBMimQFodHRwczovL3d3dy5wYWdpbmFzaWV0ZS5iby9wYXRyb2NpbmFkYXMvMjAyMS82LzIwL2xhLWJvbHNhLWJvbGl2aWFuYS1kZS12YWxvcmVzLXByZXNlbnRvLWxhLTNyYS12ZXJzaW9uLWRlLXN1LWV2ZW50by1qb3JuYWRhcy1idXJzYXRpbGVzLTIwMjEtMjk4NzQ3Lmh0bWzSAZkBaHR0cHM6Ly93d3cucGFnaW5hc2lldGUuYm8vcGF0cm9jaW5hZGFzLzIwMjEvNi8yMC9sYS1ib2xzYS1ib2xpdmlhbmEtZGUtdmFsb3Jlcy1wcmVzZW50by1sYS0zcmEtdmVyc2lvbi1kZS1zdS1ldmVudG8tam9ybmFkYXMtYnVyc2F0aWxlcy0yMDIxLTI5ODc0Ny5odG1s?oc=5	Diario Pagina Siete	2021-06-20	La Bolsa Boliviana de Valores presentó la 3ra versión de su evento: Jornadas Bursátiles 2021	0
Copacabana, la playa boliviana sin bikinis - La Vanguardia	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmxhdmFuZ3VhcmRpYS5jb20vb2Npby92aWFqZXMvMjAyMTA3MDUvNzU2OTA0Ny9jb3BhY2FiYW5hLXBsYXlhLXRpdGljYWNhLWJvbGl2aWEuaHRtbNIBZGh0dHBzOi8vd3d3LmxhdmFuZ3VhcmRpYS5jb20vb2Npby92aWFqZXMvMjAyMTA3MDUvNzU2OTA0Ny9jb3BhY2FiYW5hLXBsYXlhLXRpdGljYWNhLWJvbGl2aWEuYW1wLmh0bWw?oc=5	La Vanguardia	2021-07-05	Copacabana, la playa boliviana sin bikinis	0
El excomandante boliviano involucrado en la denuncia por el envío de armamento desde la Argentina afirma que la carta es “falsificada” - LA NACION	https://news.google.com/__i/rss/rd/articles/CBMikwFodHRwczovL3d3dy5sYW5hY2lvbi5jb20uYXIvZWwtbXVuZG8vZWwtZXhjb21hbmRhbnRlLWJvbGl2aWFuby1pbnZvbHVjcmFkby1lbi1sYS1kZW51bmNpYS1wb3ItZWwtZW52aW8tZGUtYXJtYW1lbnRvLWRlc2RlLWxhLWFyZ2VudGluYS1uaWQwOTA3MjAyMS_SAaIBaHR0cHM6Ly93d3cubGFuYWNpb24uY29tLmFyL2VsLW11bmRvL2VsLWV4Y29tYW5kYW50ZS1ib2xpdmlhbm8taW52b2x1Y3JhZG8tZW4tbGEtZGVudW5jaWEtcG9yLWVsLWVudmlvLWRlLWFybWFtZW50by1kZXNkZS1sYS1hcmdlbnRpbmEtbmlkMDkwNzIwMjEvP291dHB1dFR5cGU9YW1w?oc=5	LA NACION	2021-07-09	El excomandante boliviano involucrado en la denuncia por el envío de armamento desde la Argentina afirma que la carta es “falsificada”	0
Trasladan a un hospital a la expresidenta interina de Bolivia, Jeanine Áñez, para un examen cardiológico - CNN	https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tLzIwMjEvMDgvMTEvamVhbmluZS1hbmV6LXRyYXNsYWRhbi1ob3NwaXRhbC1ib2xpdmlhLW9yaXgv0gFXaHR0cHM6Ly9jbm5lc3Bhbm9sLmNubi5jb20vMjAyMS8wOC8xMS9qZWFuaW5lLWFuZXotdHJhc2xhZGFuLWhvc3BpdGFsLWJvbGl2aWEtb3JpeC9hbXAv?oc=5	CNN	2021-08-11	Trasladan a un hospital a la expresidenta interina de Bolivia, Jeanine Áñez, para un examen cardiológico	0
Incendios forestales arrasan varias partes de Bolivia y Perú - CNN	https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tL3ZpZGVvL2JvbGl2aWEtcGVydS1pbmNlbmRpb3MtZm9yZXN0YWxlcy1zYW50YS1jcnV6LWN1c2NvLWZ1ZWdvcy1yZXF1ZW5hLXBhbm9yYW1hLWNubmUv0gF1aHR0cHM6Ly9jbm5lc3Bhbm9sLmNubi5jb20vdmlkZW8vYm9saXZpYS1wZXJ1LWluY2VuZGlvcy1mb3Jlc3RhbGVzLXNhbnRhLWNydXotY3VzY28tZnVlZ29zLXJlcXVlbmEtcGFub3JhbWEtY25uZS9hbXAv?oc=5	CNN	2021-08-11	Incendios forestales arrasan varias partes de Bolivia y Perú	0
Bolivianas Barrios y Meneses, campeonas mundiales de ráquetbol - Opinión Bolivia	https://news.google.com/__i/rss/rd/articles/CBMif2h0dHBzOi8vd3d3Lm9waW5pb24uY29tLmJvL2FydGljdWxvL2RlcG9ydGVzL2JvbGl2aWFuYXMtYmFycmlvcy1tZW5lc2VzLWNhbXBlb25hcy1tdW5kaWFsZXMtcmFxdWV0Ym9sLzIwMjEwODE1MjMxMTI5ODMxMzUzLmh0bWzSAYMBaHR0cHM6Ly93d3cub3Bpbmlvbi5jb20uYm8vYXJ0aWN1bG8vZGVwb3J0ZXMvYm9saXZpYW5hcy1iYXJyaW9zLW1lbmVzZXMtY2FtcGVvbmFzLW11bmRpYWxlcy1yYXF1ZXRib2wvMjAyMTA4MTUyMzExMjk4MzEzNTMuYW1wLmh0bWw?oc=5	Opinión Bolivia	2021-08-16	Bolivianas Barrios y Meneses, campeonas mundiales de ráquetbol	0
Bolivianas ganan un mundial de ráquet - Diario Pagina Siete	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LnBhZ2luYXNpZXRlLmJvL2NhbXBlb25lcy8yMDIxLzgvMTYvYm9saXZpYW5hcy1nYW5hbi11bi1tdW5kaWFsLWRlLXJhcXVldC0zMDQxMDEuaHRtbNIBYGh0dHBzOi8vd3d3LnBhZ2luYXNpZXRlLmJvL2NhbXBlb25lcy8yMDIxLzgvMTYvYm9saXZpYW5hcy1nYW5hbi11bi1tdW5kaWFsLWRlLXJhcXVldC0zMDQxMDEuaHRtbA?oc=5	Diario Pagina Siete	2021-08-16	Bolivianas ganan un mundial de ráquet	0
