title	link	source	date	title_corrected	migracion
En 15 días se verá el declive de tercera ola COVID-19 rumbo a estabilización: López-Gatell - Noticieros Televisa	https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL25vdGljaWVyb3MudGVsZXZpc2EuY29tL3VsdGltYXMtbm90aWNpYXMvZW4tMTUtZGlhcy1zZS12ZXJhLWVsLWRlY2xpdmUtdGVyY2VyYS1vbGEtY292aWQtMTktcnVtYm8tZXN0YWJpbGl6YWNpb24tbG9wZXotZ2F0ZWxsL9IBhgFodHRwczovL25vdGljaWVyb3MudGVsZXZpc2EuY29tL3VsdGltYXMtbm90aWNpYXMvZW4tMTUtZGlhcy1zZS12ZXJhLWVsLWRlY2xpdmUtdGVyY2VyYS1vbGEtY292aWQtMTktcnVtYm8tZXN0YWJpbGl6YWNpb24tbG9wZXotZ2F0ZWxsLw?oc=5	Noticieros Televisa	2021-08-17	En 15 días se verá el declive de tercera ola COVID-19 rumbo a estabilización: López-Gatell	0
Rubén Rocha Moya adelanta dos nombres de quienes conformarían su gabinete - Debate	https://news.google.com/__i/rss/rd/articles/CBMif2h0dHBzOi8vd3d3LmRlYmF0ZS5jb20ubXgvY3VsaWFjYW4vUnViZW4tUm9jaGEtTW95YS1hZGVsYW50ZS1kb3Mtbm9tYnJlcy1kZS1xdWllbmVzLWNvbmZvcm1hcmlhbi1zdS1nYWJpbmV0ZS0yMDIxMDgxNy0wMTgxLmh0bWzSAX9odHRwczovL3d3dy5kZWJhdGUuY29tLm14L2N1bGlhY2FuL1J1YmVuLVJvY2hhLU1veWEtYWRlbGFudGUtZG9zLW5vbWJyZXMtZGUtcXVpZW5lcy1jb25mb3JtYXJpYW4tc3UtZ2FiaW5ldGUtMjAyMTA4MTctMDE4MS5odG1s?oc=5	Debate	2021-08-17	Rubén Rocha Moya adelanta dos nombres de quienes conformarían su gabinete	0
Juez ordena vacunar contra COVID-19 a menor de edad en CDMX - El Financiero	https://news.google.com/__i/rss/rd/articles/CBMicGh0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvbmFjaW9uYWwvMjAyMS8wOC8xNy9qdWV6LW9yZGVuYS12YWN1bmFyLWNvbnRyYS1jb3ZpZC0xOS1hLW1lbm9yLWRlLWVkYWQtZW4tY2RteC_SAX9odHRwczovL3d3dy5lbGZpbmFuY2llcm8uY29tLm14L25hY2lvbmFsLzIwMjEvMDgvMTcvanVlei1vcmRlbmEtdmFjdW5hci1jb250cmEtY292aWQtMTktYS1tZW5vci1kZS1lZGFkLWVuLWNkbXgvP291dHB1dFR5cGU9YW1w?oc=5	El Financiero	2021-08-17	Juez ordena vacunar contra COVID-19 a menor de edad en CDMX	0
Funcionario y seguidores de la 4T linchan a Brenda Lozano | El Universal - El Universal	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9jdWx0dXJhL2Z1bmNpb25hcmlvLXktc2VndWlkb3Jlcy1kZS1sYS00dC1saW5jaGFuLWJyZW5kYS1sb3phbm_SAWJodHRwczovL3d3dy5lbHVuaXZlcnNhbC5jb20ubXgvY3VsdHVyYS9mdW5jaW9uYXJpby15LXNlZ3VpZG9yZXMtZGUtbGEtNHQtbGluY2hhbi1icmVuZGEtbG96YW5vP2FtcA?oc=5	El Universal	2021-08-17	Funcionario y seguidores de la 4T linchan a Brenda Lozano	0
Error en instalación de secadora provocó explosión en Coyoacán: Taboada - Excélsior	https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LmV4Y2Vsc2lvci5jb20ubXgvY29tdW5pZGFkL2Vycm9yLWVuLWluc3RhbGFjaW9uLWRlLXNlY2Fkb3JhLXByb3ZvY28tZXhwbG9zaW9uLWVuLWNveW9hY2FuLXRhYm9hZGEvMTQ2NjQxNtIBeWh0dHBzOi8vd3d3LmV4Y2Vsc2lvci5jb20ubXgvY29tdW5pZGFkL2Vycm9yLWVuLWluc3RhbGFjaW9uLWRlLXNlY2Fkb3JhLXByb3ZvY28tZXhwbG9zaW9uLWVuLWNveW9hY2FuLXRhYm9hZGEvMTQ2NjQxNj9hbXA?oc=5	Excélsior	2021-08-17	Error en instalación de secadora provocó explosión en Coyoacán: Taboada	0
AMLO agradeció a EEUU la donación de 8.5 millones de vacunas anti COVID - infobae	https://news.google.com/__i/rss/rd/articles/CBMieWh0dHBzOi8vd3d3LmluZm9iYWUuY29tL2FtZXJpY2EvbWV4aWNvLzIwMjEvMDgvMTcvYW1sby1hZ3JhZGVjaW8tYS1lZXV1LWxhLWRvbmFjaW9uLWRlLTg1LW1pbGxvbmVzLWRlLXZhY3VuYXMtYW50aS1jb3ZpZC_SAY0BaHR0cHM6Ly93d3cuaW5mb2JhZS5jb20vYW1lcmljYS9tZXhpY28vMjAyMS8wOC8xNy9hbWxvLWFncmFkZWNpby1hLWVldXUtbGEtZG9uYWNpb24tZGUtODUtbWlsbG9uZXMtZGUtdmFjdW5hcy1hbnRpLWNvdmlkLz9vdXRwdXRUeXBlPWFtcC10eXBl?oc=5	infobae	2021-08-17	AMLO agradeció a EEUU la donación de 8.5 millones de vacunas anti COVID	0
FOTO: Con 80 años de edad, César Costa impacta a las redes sociales por su físico - SinEmbargo	https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3LnNpbmVtYmFyZ28ubXgvMTYtMDgtMjAyMS80MDE1MzI10gEA?oc=5	SinEmbargo	2021-08-17	FOTO: Con 80 años de edad, César Costa impacta a las redes sociales por su físico	0
Oposición advierte freno a propuesta presidencial para cambiar integrantes del INE y TEPJF | El Universal - El Universal	https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9uYWNpb24vb3Bvc2ljaW9uLWFkdmllcnRlLWZyZW5vLXByb3B1ZXN0YS1wcmVzaWRlbmNpYWwtcGFyYS1jYW1iaWFyLWludGVncmFudGVzLWRlbC1pbmUteS10ZXBqZtIBggFodHRwczovL3d3dy5lbHVuaXZlcnNhbC5jb20ubXgvbmFjaW9uL29wb3NpY2lvbi1hZHZpZXJ0ZS1mcmVuby1wcm9wdWVzdGEtcHJlc2lkZW5jaWFsLXBhcmEtY2FtYmlhci1pbnRlZ3JhbnRlcy1kZWwtaW5lLXktdGVwamY_YW1w?oc=5	El Universal	2021-08-17	Oposición advierte freno a propuesta presidencial para cambiar integrantes del INE y TEPJF	0
"Tres Marías El último video de Anny Jael, ""La Negrita"", antes de fallecer en la México-Cuernavaca | El Universal - El Universal"	https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9tZXRyb3BvbGkvdHJlcy1tYXJpYXMtZWwtdWx0aW1vLXZpZGVvLWRlLWFubnktamFlbC1sYS1uZWdyaXRhLWFudGVzLWRlLWZhbGxlY2VyLWVuLWxhLW1leGljb9IBf2h0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9tZXRyb3BvbGkvdHJlcy1tYXJpYXMtZWwtdWx0aW1vLXZpZGVvLWRlLWFubnktamFlbC1sYS1uZWdyaXRhLWFudGVzLWRlLWZhbGxlY2VyLWVuLWxhLW1leGljbz9hbXA?oc=5	El Universal	2021-08-17	"Tres Marías El último video de Anny Jael, ""La Negrita"", antes de fallecer en la México-Cuernavaca"	0
En las entrañas de Silao - EL INFORMADOR	https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vd3d3LmluZm9ybWFkb3IubXgvaWRlYXMvRW4tbGFzLWVudHJhbmFzLWRlLVNpbGFvLTIwMjEwODE3LTAwMzcuaHRtbNIBT2h0dHBzOi8vd3d3LmluZm9ybWFkb3IubXgvYW1wL2lkZWFzL0VuLWxhcy1lbnRyYW5hcy1kZS1TaWxhby0yMDIxMDgxNy0wMDM3Lmh0bWw?oc=5	EL INFORMADOR	2021-08-17	En las entrañas de Silao	0
"Cambian de partido 99 diputados ""chapulines"" en esta Legislatura | El Universal - El Universal"	https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9uYWNpb24vcG9saXRpY2EvY2FtYmlhbi1kZS1wYXJ0aWRvLTk5LWRpcHV0YWRvcy1jaGFwdWxpbmVzLWVuLWVzdGEtbGVnaXNsYXR1cmHSAXFodHRwczovL3d3dy5lbHVuaXZlcnNhbC5jb20ubXgvbmFjaW9uL3BvbGl0aWNhL2NhbWJpYW4tZGUtcGFydGlkby05OS1kaXB1dGFkb3MtY2hhcHVsaW5lcy1lbi1lc3RhLWxlZ2lzbGF0dXJhP2FtcA?oc=5	El Universal	2021-08-17	"Cambian de partido 99 diputados ""chapulines"" en esta Legislatura"	0
Accidente en carretera México-Tuxpan deja 5 muertos y tres heridos - Noticias MX - Noticieros Televisa	https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9NnBRcTlGcHBpOVHSAQA?oc=5	Noticieros Televisa	2021-08-17	Accidente en carretera México-Tuxpan deja 5 muertos y tres heridosNoticias MX	0
Policía militar releva a civiles en vigilancia de carreteras Animal Político Noticias - Animal Político	https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3LmFuaW1hbHBvbGl0aWNvLmNvbS8yMDIxLzA4L3BvbGljaWEtbWlsaXRhci1jYXJyZXRlcmFzLXJlbGV2by_SAQA?oc=5	Animal Político	2021-08-17	Policía militar releva a civiles en vigilancia de carreteras  Noticias	0
AMLO da 2248 mdp a medios en el año II. En el top, Televisa, TV Azteca y La Jornada - SinEmbargo	https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3LnNpbmVtYmFyZ28ubXgvMTYtMDgtMjAyMS80MDE1Mjkz0gEA?oc=5	SinEmbargo	2021-08-17	AMLO da 2248 mdp a medios en el año II. En el top, Televisa, TV Azteca y La Jornada	0
¿Cómo detectar y prevenir una fuga de gas LP en tu casa? - Noticieros Televisa	https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LnRlbGV2aXNhLmNvbS9ub3RpY2lhcy9jb21vLWRldGVjdGFyLXktcHJldmVuaXItdW5hLWZ1Z2EtZGUtZ2FzLWxwLWVuLXR1LWNhc2Ev0gFdaHR0cHM6Ly93d3cudGVsZXZpc2EuY29tL25vdGljaWFzL2NvbW8tZGV0ZWN0YXIteS1wcmV2ZW5pci11bmEtZnVnYS1kZS1nYXMtbHAtZW4tdHUtY2FzYS9hbXAv?oc=5	Noticieros Televisa	2021-08-17	¿Cómo detectar y prevenir una fuga de gas LP en tu casa?	0
Difunden nuevos videos sobre detención de José Eduardo Ravelo; están editados, acusa abogado de policías - Milenio	https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3Lm1pbGVuaW8uY29tL3BvbGljaWEvam9zZS1lZHVhcmRvLXJhdmVsby1kaWZ1bmRlbi12aWRlb3MtZGV0ZW5jaW9u0gFNaHR0cHM6Ly9hbXAubWlsZW5pby5jb20vcG9saWNpYS9qb3NlLWVkdWFyZG8tcmF2ZWxvLWRpZnVuZGVuLXZpZGVvcy1kZXRlbmNpb24?oc=5	Milenio	2021-08-17	Difunden nuevos videos sobre detención de José Eduardo Ravelo; están editados, acusa abogado de policías	0
Megacable subirá tarifas en septiembre; Izzi las elevó en agosto | El Universal - El Universal	https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9jYXJ0ZXJhL21lZ2FjYWJsZS1zdWJpcmEtdGFyaWZhcy1lbi1zZXB0aWVtYnJlLWl6emktbGFzLWVsZXZvLWVuLWFnb3N0b9IBamh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9jYXJ0ZXJhL21lZ2FjYWJsZS1zdWJpcmEtdGFyaWZhcy1lbi1zZXB0aWVtYnJlLWl6emktbGFzLWVsZXZvLWVuLWFnb3N0bz9hbXA?oc=5	El Universal	2021-08-17	Megacable subirá tarifas en septiembre; Izzi las elevó en agosto	0
México y EU se ‘citan’ en Washington para ‘diálogo económico de alto nivel’ - El Financiero	https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvbmFjaW9uYWwvMjAyMS8wOC8xNy9tZXhpY28teS1ldS1zZS1jaXRhbi1lbi13YXNoaW5ndG9uLXBhcmEtZGlhbG9nby1lY29ub21pY28tZGUtYWx0by1uaXZlbC_SAYsBaHR0cHM6Ly93d3cuZWxmaW5hbmNpZXJvLmNvbS5teC9uYWNpb25hbC8yMDIxLzA4LzE3L21leGljby15LWV1LXNlLWNpdGFuLWVuLXdhc2hpbmd0b24tcGFyYS1kaWFsb2dvLWVjb25vbWljby1kZS1hbHRvLW5pdmVsLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Financiero	2021-08-17	México y EU se ‘citan’ en Washington para ‘diálogo económico de alto nivel’	0
Reforma de outsourcing propicia la apertura de empresas - El Financiero	https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvZWNvbm9taWEvMjAyMS8wOC8xNy9yZWZvcm1hLWRlLW91dHNvdXJjaW5nLXByb3BpY2lhLWxhLWFwZXJ0dXJhLWRlLWVtcHJlc2FzL9IBe2h0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvZWNvbm9taWEvMjAyMS8wOC8xNy9yZWZvcm1hLWRlLW91dHNvdXJjaW5nLXByb3BpY2lhLWxhLWFwZXJ0dXJhLWRlLWVtcHJlc2FzLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Financiero	2021-08-17	Reforma de outsourcing propicia la apertura de empresas	0
Víctimas de la México-Cuernavaca son identificadas. Una tenía 17 años - SinEmbargo	https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3LnNpbmVtYmFyZ28ubXgvMTYtMDgtMjAyMS80MDE1MzM00gEA?oc=5	SinEmbargo	2021-08-17	Víctimas de la México-Cuernavaca son identificadas. Una tenía 17 años	0
Detectan casos de covid-19 en plataforma petrolera; suman 39 contagiados - Milenio	https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vd3d3Lm1pbGVuaW8uY29tL3NhbHVkL2RldGVjdGFuLWNhc29zLWNvdmlkLTE5LXBsYXRhZm9ybWEtcGV0cm9sZXJhLXRhbXBpY2_SAVJodHRwczovL2FtcC5taWxlbmlvLmNvbS9zYWx1ZC9kZXRlY3Rhbi1jYXNvcy1jb3ZpZC0xOS1wbGF0YWZvcm1hLXBldHJvbGVyYS10YW1waWNv?oc=5	Milenio	2021-08-17	Detectan casos de covid-19 en plataforma petrolera; suman 39 contagiados	0
IMSS ofrece rehabilitación de secuelas post COVID-19 - Noticieros Televisa	https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LnRlbGV2aXNhLmNvbS9ub3RpY2lhcy9pbXNzLW9mcmVjZS1yZWhhYmlsaXRhY2lvbi1kZS1zZWN1ZWxhcy1wb3N0LWNvdmlkLTE5L9IBW2h0dHBzOi8vd3d3LnRlbGV2aXNhLmNvbS9ub3RpY2lhcy9pbXNzLW9mcmVjZS1yZWhhYmlsaXRhY2lvbi1kZS1zZWN1ZWxhcy1wb3N0LWNvdmlkLTE5L2FtcC8?oc=5	Noticieros Televisa	2021-08-17	IMSS ofrece rehabilitación de secuelas post COVID-19	0
¡Viva México! AMLO promete que el grito del próximo 15 de septiembre será “memorable” - Radio Fórmula - Radio Fórmula	https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5yYWRpb2Zvcm11bGEuY29tLm14L25vdGljaWFzLzIwMjEwODE3L2FtbG8taGFicmEtZ3JpdG8tMTUtZGUtc2VwdGllbWJyZS16b2NhbG8tY2RteC1ldmVudG8taW5kZXBlbmRlbmNpYS1tZXhpY28tMjAyMS_SAYUBaHR0cHM6Ly93d3cucmFkaW9mb3JtdWxhLmNvbS5teC9ub3RpY2lhcy8yMDIxMDgxNy9hbWxvLWhhYnJhLWdyaXRvLTE1LWRlLXNlcHRpZW1icmUtem9jYWxvLWNkbXgtZXZlbnRvLWluZGVwZW5kZW5jaWEtbWV4aWNvLTIwMjEvYW1wLw?oc=5	Radio Fórmula	2021-08-17	¡Viva México! AMLO promete que el grito del próximo 15 de septiembre será “memorable”	0
Por fumar en calle Madero te castigarán con multa de hasta $2 mil 700 - Excélsior	https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmV4Y2Vsc2lvci5jb20ubXgvY29tdW5pZGFkL3Bvci1mdW1hci1lbi1jYWxsZS1tYWRlcm8tdGUtY2FzdGlnYXJhbi1jb24tbXVsdGEtZGUtaGFzdGEtMi1taWwtNzAwLzE0NjY0NTXSAXdodHRwczovL3d3dy5leGNlbHNpb3IuY29tLm14L2NvbXVuaWRhZC9wb3ItZnVtYXItZW4tY2FsbGUtbWFkZXJvLXRlLWNhc3RpZ2FyYW4tY29uLW11bHRhLWRlLWhhc3RhLTItbWlsLTcwMC8xNDY2NDU1P2FtcA?oc=5	Excélsior	2021-08-17	Por fumar en calle Madero te castigarán con multa de hasta $2 mil 700	0
Policías de tránsito cobran mordida… ¡a través de SPEI! | El Universal - El Universal	https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LmVsdW5pdmVyc2FsLmNvbS5teC9jYXJ0ZXJhL3BvbGljaWFzLWRlLXRyYW5zaXRvLWNvYnJhbi1tb3JkaWRhLXRyYXZlcy1kZS1zcGVp0gFdaHR0cHM6Ly93d3cuZWx1bml2ZXJzYWwuY29tLm14L2NhcnRlcmEvcG9saWNpYXMtZGUtdHJhbnNpdG8tY29icmFuLW1vcmRpZGEtdHJhdmVzLWRlLXNwZWk_YW1w?oc=5	El Universal	2021-08-17	Policías de tránsito cobran mordida… ¡a través de SPEI!	0
Miguel Alemán Magnani: Interpol emite ficha roja para su captura - El Financiero	https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvbmFjaW9uYWwvMjAyMS8wOC8xNy9taWd1ZWwtYWxlbWFuLW1hZ25hbmktaW50ZXJwb2wtZW1pdGUtZmljaGEtcm9qYS1wYXJhLXN1LWNhcHR1cmEv0gGDAWh0dHBzOi8vd3d3LmVsZmluYW5jaWVyby5jb20ubXgvbmFjaW9uYWwvMjAyMS8wOC8xNy9taWd1ZWwtYWxlbWFuLW1hZ25hbmktaW50ZXJwb2wtZW1pdGUtZmljaGEtcm9qYS1wYXJhLXN1LWNhcHR1cmEvP291dHB1dFR5cGU9YW1w?oc=5	El Financiero	2021-08-17	Miguel Alemán Magnani: Interpol emite ficha roja para su captura	0
