title	link	source	date	title_corrected
Piñera confirma que Chile recibirá a 10 familias de mujeres activistas de Afganistán - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9jaGlsZS8yMDIxLzA4LzE3L3BpbmVyYS1jb25maXJtYS1heXVkYS1hLTEwLWZhbWlsaWFzLWRlLW11amVyZXMtbGlkZXJlcy1lbi1hZmdhbmlzdGFuLnNodG1s0gGMAWh0dHBzOi8vd3d3LmJpb2Jpb2NoaWxlLmNsL25vdGljaWFzL25hY2lvbmFsL2NoaWxlLzIwMjEvMDgvMTcvYW1wL3BpbmVyYS1jb25maXJtYS1heXVkYS1hLTEwLWZhbWlsaWFzLWRlLW11amVyZXMtbGlkZXJlcy1lbi1hZmdhbmlzdGFuLnNodG1s?oc=5	BioBioChile	2021-08-17	Piñera confirma que Chile recibirá a 10 familias de mujeres activistas de Afganistán
De Chile Vamos a Chile Puede Más: el nuevo nombre del pacto parlamentario oficialista - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9jaGlsZS8yMDIxLzA4LzE3L2RlLWNoaWxlLXZhbW9zLWEtY2hpbGUtcHVlZGUtbWFzLWVsLW51ZXZvLW5vbWJyZS1kZWwtcGFjdG8tcGFybGFtZW50YXJpby1vZmljaWFsaXN0YS5zaHRtbNIBnAFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9jaGlsZS8yMDIxLzA4LzE3L2FtcC9kZS1jaGlsZS12YW1vcy1hLWNoaWxlLXB1ZWRlLW1hcy1lbC1udWV2by1ub21icmUtZGVsLXBhY3RvLXBhcmxhbWVudGFyaW8tb2ZpY2lhbGlzdGEuc2h0bWw?oc=5	BioBioChile	2021-08-17	De Chile Vamos a Chile Puede Más: el nuevo nombre del pacto parlamentario oficialista
Detienen a testigo clave en muerte de Cangri por delito de receptación en Concepción - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGVsLWJpby1iaW8vMjAyMS8wOC8xNy9kZXRpZW5lbi1hLXRlc3RpZ28tY2xhdmUtZW4tbXVlcnRlLWRlLWNhbmdyaS1wb3ItZGVsaXRvLWRlLXJlY2VwdGFjaW9uLWVuLWNvbmNlcGNpb24uc2h0bWzSAakBaHR0cHM6Ly93d3cuYmlvYmlvY2hpbGUuY2wvbm90aWNpYXMvbmFjaW9uYWwvcmVnaW9uLWRlbC1iaW8tYmlvLzIwMjEvMDgvMTcvYW1wL2RldGllbmVuLWEtdGVzdGlnby1jbGF2ZS1lbi1tdWVydGUtZGUtY2FuZ3JpLXBvci1kZWxpdG8tZGUtcmVjZXB0YWNpb24tZW4tY29uY2VwY2lvbi5zaHRtbA?oc=5	BioBioChile	2021-08-17	Detienen a testigo clave en muerte de Cangri por delito de receptación en Concepción
Ex viceministro de Evo Morales pidió asilo en Chile tras ser rescatado en el volcán Licancabur - El Mostrador	https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL20uZWxtb3N0cmFkb3IuY2wvZGlhLzIwMjEvMDgvMTcvZXgtdmljZW1pbmlzdHJvLWRlLWV2by1tb3JhbGVzLXBpZGlvLWFzaWxvLWVuLWNoaWxlLXRyYXMtc2VyLXJlc2NhdGFkby1lbi1lbC12b2xjYW4tbGljYW5jYWJ1ci_SAYsBaHR0cHM6Ly9tLmVsbW9zdHJhZG9yLmNsL2RpYS8yMDIxLzA4LzE3L2V4LXZpY2VtaW5pc3Ryby1kZS1ldm8tbW9yYWxlcy1waWRpby1hc2lsby1lbi1jaGlsZS10cmFzLXNlci1yZXNjYXRhZG8tZW4tZWwtdm9sY2FuLWxpY2FuY2FidXIvYW1wLw?oc=5	El Mostrador	2021-08-17	Ex viceministro de Evo Morales pidió asilo en Chile tras ser rescatado en el volcán Licancabur
Bomberos controló incendio que destruyó una vivienda en Recoleta: no hubo lesionados - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMikgFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tbWV0cm9wb2xpdGFuYS8yMDIxLzA4LzE3L2JvbWJlcm9zLWNvbWJhdGUtaW5jZW5kaW8tcXVlLWFmZWN0YS1hLXVuYS12aXZpZW5kYS1lbi1yZWNvbGV0YS5zaHRtbNIBlgFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tbWV0cm9wb2xpdGFuYS8yMDIxLzA4LzE3L2FtcC9ib21iZXJvcy1jb21iYXRlLWluY2VuZGlvLXF1ZS1hZmVjdGEtYS11bmEtdml2aWVuZGEtZW4tcmVjb2xldGEuc2h0bWw?oc=5	BioBioChile	2021-08-17	Bomberos controló incendio que destruyó una vivienda en Recoleta: no hubo lesionados
Covid-19: Aumenta la velocidad de contagio en la Región Metropolitana tras meses a la baja - Cooperativa.cl	https://news.google.com/__i/rss/rd/articles/CBMilgFodHRwczovL2Nvb3BlcmF0aXZhLmNsL25vdGljaWFzL3NvY2llZGFkL3NhbHVkL2Nvcm9uYXZpcnVzL2NvdmlkLTE5LWF1bWVudGEtbGEtdmVsb2NpZGFkLWRlLWNvbnRhZ2lvLWVuLWxhLXJlZ2lvbi1tZXRyb3BvbGl0YW5hLzIwMjEtMDgtMTcvMTAxODU0Lmh0bWzSAVRodHRwczovL3d3dy5jb29wZXJhdGl2YS5jbC9ub3RpY2lhcy9zaXRlL2FydGljLzIwMjEwODE3L3BhZ3MtYW1wLzIwMjEwODE3MTAxODU0Lmh0bWw?oc=5	Cooperativa.cl	2021-08-17	Covid-19: Aumenta la velocidad de contagio en la Región Metropolitana tras meses a la baja
Delincuentes roban casa en Calera de Tango, maniatan a 3 niños y huyen con joyas y dispositivos - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMisQFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tbWV0cm9wb2xpdGFuYS8yMDIxLzA4LzE2L2RlbGluY3VlbnRlcy1yb2Jhbi1jYXNhLWVuLWNhbGVyYS1kZS10YW5nby1tYW5pYXRhbi1hLTMtbmlub3MteS1odXllbi1jb24tam95YXMteS1kaXNwb3NpdGl2b3Muc2h0bWzSAbUBaHR0cHM6Ly93d3cuYmlvYmlvY2hpbGUuY2wvbm90aWNpYXMvbmFjaW9uYWwvcmVnaW9uLW1ldHJvcG9saXRhbmEvMjAyMS8wOC8xNi9hbXAvZGVsaW5jdWVudGVzLXJvYmFuLWNhc2EtZW4tY2FsZXJhLWRlLXRhbmdvLW1hbmlhdGFuLWEtMy1uaW5vcy15LWh1eWVuLWNvbi1qb3lhcy15LWRpc3Bvc2l0aXZvcy5zaHRtbA?oc=5	BioBioChile	2021-08-17	Delincuentes roban casa en Calera de Tango, maniatan a 3 niños y huyen con joyas y dispositivos
¿Qué dicen las cifras? Los terribles casos de maltrato animal en Chile que han marcado este 2021 - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMiogFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9jaGlsZS8yMDIxLzA4LzE3L3F1ZS1kaWNlbi1sYXMtY2lmcmFzLWxvcy10ZXJyaWJsZXMtY2Fzb3MtZGUtbWFsdHJhdG8tYW5pbWFsLWVuLWNoaWxlLXF1ZS1oYW4tbWFyY2Fkby1lc3RlLTIwMjEuc2h0bWzSAQA?oc=5	BioBioChile	2021-08-17	¿Qué dicen las cifras? Los terribles casos de maltrato animal en Chile que han marcado este 2021
Remueven a carabinero acusado de VIF contra otra funcionaria en Viña del Mar: víctima perdió un dedo - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMitgFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGUtdmFscGFyYWlzby8yMDIxLzA4LzE3L3JlbXVldmVuLWEtY2FyYWJpbmVyby1hY3VzYWRvLWRlLXZpZi1jb250cmEtb3RyYS1mdW5jaW9uYXJpYS1lbi12aW5hLWRlbC1tYXItdmljdGltYS1wZXJkaW8tdW4tZGVkby5zaHRtbNIBugFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGUtdmFscGFyYWlzby8yMDIxLzA4LzE3L2FtcC9yZW11ZXZlbi1hLWNhcmFiaW5lcm8tYWN1c2Fkby1kZS12aWYtY29udHJhLW90cmEtZnVuY2lvbmFyaWEtZW4tdmluYS1kZWwtbWFyLXZpY3RpbWEtcGVyZGlvLXVuLWRlZG8uc2h0bWw?oc=5	BioBioChile	2021-08-17	Remueven a carabinero acusado de VIF contra otra funcionaria en Viña del Mar: víctima perdió un dedo
Walmart vs SII: la disputa por la devolución de $4.814 millones pagados en “exceso” de IVA tras histórica fusión de sociedades - La Tercera	https://news.google.com/__i/rss/rd/articles/CBMiwAFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL3B1bHNvLXBtL25vdGljaWEvd2FsbWFydC12cy1zaWktbGEtZGlzcHV0YS1wb3ItbGEtZGV2b2x1Y2lvbi1kZS00ODE0LW1pbGxvbmVzLXBhZ2Fkb3MtZW4tZXhjZXNvLWRlLWl2YS10cmFzLWhpc3RvcmljYS1mdXNpb24tZGUtc29jaWVkYWRlcy8zUFk3RE1YN0s1QUo1S0dDTVhVTDI3Uk00WS_SAc8BaHR0cHM6Ly93d3cubGF0ZXJjZXJhLmNvbS9wdWxzby1wbS9ub3RpY2lhL3dhbG1hcnQtdnMtc2lpLWxhLWRpc3B1dGEtcG9yLWxhLWRldm9sdWNpb24tZGUtNDgxNC1taWxsb25lcy1wYWdhZG9zLWVuLWV4Y2Vzby1kZS1pdmEtdHJhcy1oaXN0b3JpY2EtZnVzaW9uLWRlLXNvY2llZGFkZXMvM1BZN0RNWDdLNUFKNUtHQ01YVUwyN1JNNFkvP291dHB1dFR5cGU9YW1w?oc=5	La Tercera	2021-08-17	Walmart vs SII: la disputa por la devolución de $4.814 millones pagados en “exceso” de IVA tras histórica fusión de sociedades
“18 Seguro”: el plan “menos restrictivo” que alista el gobierno para Fiestas Patrias - La Tercera	https://news.google.com/__i/rss/rd/articles/CBMimwFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL2xhLXRlcmNlcmEtcG0vbm90aWNpYS8xOC1zZWd1cm8tZWwtcGxhbi1tZW5vcy1yZXN0cmljdGl2by1xdWUtYWxpc3RhLWVsLWdvYmllcm5vLXBhcmEtZmllc3Rhcy1wYXRyaWFzLzRSQlBLU0ZTWUJDNDdIRVNDQ01QUEhIQ0dJL9IBqgFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL2xhLXRlcmNlcmEtcG0vbm90aWNpYS8xOC1zZWd1cm8tZWwtcGxhbi1tZW5vcy1yZXN0cmljdGl2by1xdWUtYWxpc3RhLWVsLWdvYmllcm5vLXBhcmEtZmllc3Rhcy1wYXRyaWFzLzRSQlBLU0ZTWUJDNDdIRVNDQ01QUEhIQ0dJLz9vdXRwdXRUeXBlPWFtcA?oc=5	La Tercera	2021-08-17	“18 Seguro”: el plan “menos restrictivo” que alista el gobierno para Fiestas Patrias
Felipe Guevara: “Hay que tener en claro quién es el colaborador y quién tiene el liderazgo en materia de emergencia” - Publimetro	https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvbm90aWNpYXMvMjAyMS8wOC8xNy9mZWxpcGUtZ3VldmFyYS1sYWJvci1vcnJlZ28tbGx1dmlhcy1ybS1jb2xhYm9yYWRvci1saWRlcmF6Z28tZW1lcmdlbmNpYS5odG1s0gGMAWh0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvbm90aWNpYXMvMjAyMS8wOC8xNy9mZWxpcGUtZ3VldmFyYS1sYWJvci1vcnJlZ28tbGx1dmlhcy1ybS1jb2xhYm9yYWRvci1saWRlcmF6Z28tZW1lcmdlbmNpYS5odG1sP291dHB1dFR5cGU9YW1w?oc=5	Publimetro	2021-08-17	Felipe Guevara: “Hay que tener en claro quién es el colaborador y quién tiene el liderazgo en materia de emergencia”
Daniel Jadue le contó a Julio César que a su mamá le habría encantado que fuera sacerdote - Publimetro	https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvZW50cmV0ZW5pbWllbnRvLzIwMjEvMDgvMTcvZGFuaWVsLWphZHVlLmh0bWzSAVhodHRwczovL3d3dy5wdWJsaW1ldHJvLmNsL2NsL2VudHJldGVuaW1pZW50by8yMDIxLzA4LzE3L2RhbmllbC1qYWR1ZS5odG1sP291dHB1dFR5cGU9YW1w?oc=5	Publimetro	2021-08-17	Daniel Jadue le contó a Julio César que a su mamá le habría encantado que fuera sacerdote
Alcalde de Maipú lamenta aprobación de masivo proyecto que mezcla residencias, comercio y hotelería - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMitQFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tbWV0cm9wb2xpdGFuYS8yMDIxLzA4LzE2L2FsY2FsZGUtZGUtbWFpcHUtbGFtZW50YS1hcHJvYmFjaW9uLWRlLW1hc2l2by1wcm95ZWN0by1xdWUtbWV6Y2xhLXJlc2lkZW5jaWFzLWNvbWVyY2lvLXktaG90ZWxlcmlhLnNodG1s0gG5AWh0dHBzOi8vd3d3LmJpb2Jpb2NoaWxlLmNsL25vdGljaWFzL25hY2lvbmFsL3JlZ2lvbi1tZXRyb3BvbGl0YW5hLzIwMjEvMDgvMTYvYW1wL2FsY2FsZGUtZGUtbWFpcHUtbGFtZW50YS1hcHJvYmFjaW9uLWRlLW1hc2l2by1wcm95ZWN0by1xdWUtbWV6Y2xhLXJlc2lkZW5jaWFzLWNvbWVyY2lvLXktaG90ZWxlcmlhLnNodG1s?oc=5	BioBioChile	2021-08-17	Alcalde de Maipú lamenta aprobación de masivo proyecto que mezcla residencias, comercio y hotelería
Tribunal de Temuco declara culpable a imputado por homicidio de Paola Alvarado - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMiowFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGUtbGEtYXJhdWNhbmlhLzIwMjEvMDgvMTcvdHJpYnVuYWwtZGUtdGVtdWNvLWRlY2xhcmEtY3VscGFibGUtYS1pbXB1dGFkby1wb3ItaG9taWNpZGlvLWRlLXBhb2xhLWFsdmFyYWRvLnNodG1s0gGnAWh0dHBzOi8vd3d3LmJpb2Jpb2NoaWxlLmNsL25vdGljaWFzL25hY2lvbmFsL3JlZ2lvbi1kZS1sYS1hcmF1Y2FuaWEvMjAyMS8wOC8xNy9hbXAvdHJpYnVuYWwtZGUtdGVtdWNvLWRlY2xhcmEtY3VscGFibGUtYS1pbXB1dGFkby1wb3ItaG9taWNpZGlvLWRlLXBhb2xhLWFsdmFyYWRvLnNodG1s?oc=5	BioBioChile	2021-08-17	Tribunal de Temuco declara culpable a imputado por homicidio de Paola Alvarado
Bono por Deber Asistencia Escolar: en qué consiste y cómo se accede a esta ayuda estatal - ADN Chile	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5hZG5yYWRpby5jbC9uYWNpb25hbC8yMDIxLzA4LzE3L2Jvbm8tcG9yLWRlYmVyLWFzaXN0ZW5jaWEtZXNjb2xhci1lbi1xdWUtY29uc2lzdGUteS1jb21vLXNlLWFjY2VkZS1hLWVzdGEtYXl1ZGEtZXN0YXRhbC5odG1s0gEA?oc=5	ADN Chile	2021-08-17	Bono por Deber Asistencia Escolar: en qué consiste y cómo se accede a esta ayuda estatal
Chofer de micro fue condenado a ocho años de cárcel: dejó sin caminar a pasajero tras discusión entre Colo Colo y la U - Publimetro	https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvbm90aWNpYXMvMjAyMS8wOC8xNy9jaG9mZXItZGUtbWljcm8tY29uZGVuYWRvLXBhc2FqZXJvLWNvbG8tY29sby1sYS11Lmh0bWzSAXZodHRwczovL3d3dy5wdWJsaW1ldHJvLmNsL2NsL25vdGljaWFzLzIwMjEvMDgvMTcvY2hvZmVyLWRlLW1pY3JvLWNvbmRlbmFkby1wYXNhamVyby1jb2xvLWNvbG8tbGEtdS5odG1sP291dHB1dFR5cGU9YW1w?oc=5	Publimetro	2021-08-17	Chofer de micro fue condenado a ocho años de cárcel: dejó sin caminar a pasajero tras discusión entre Colo Colo y la U
Iglesia Católica expulsó a cura Opus Dei que abusó sexualmente a menores - Cooperativa.cl	https://news.google.com/__i/rss/rd/articles/CBMilQFodHRwczovL2Nvb3BlcmF0aXZhLmNsL25vdGljaWFzL3BhaXMvaWdsZXNpYS1jYXRvbGljYS9pZ2xlc2lhLWNhdG9saWNhLWV4cHVsc28tYS1jdXJhLW9wdXMtZGVpLXF1ZS1hYnVzby1zZXh1YWxtZW50ZS1hLW1lbm9yZXMvMjAyMS0wOC0xNi8yMDIyMjYuaHRtbNIBVGh0dHBzOi8vd3d3LmNvb3BlcmF0aXZhLmNsL25vdGljaWFzL3NpdGUvYXJ0aWMvMjAyMTA4MTYvcGFncy1hbXAvMjAyMTA4MTYyMDIyMjYuaHRtbA?oc=5	Cooperativa.cl	2021-08-17	Iglesia Católica expulsó a cura Opus Dei que abusó sexualmente a menores
Chile reporta la cifra más baja de contagios con Covid-19 en 16 meses y su menor positividad: 1,20% - Cooperativa.cl	https://news.google.com/__i/rss/rd/articles/CBMimQFodHRwczovL2Nvb3BlcmF0aXZhLmNsL25vdGljaWFzL3NvY2llZGFkL3NhbHVkL2Nvcm9uYXZpcnVzL2NoaWxlLXJlcG9ydGEtbGEtY2lmcmEtbWFzLWJhamEtZGUtY29udGFnaW9zLWNvbi1jb3ZpZC0xOS1lbi0xNi1tZXNlcy15LzIwMjEtMDgtMTcvMTEwMTA2Lmh0bWzSAVRodHRwczovL3d3dy5jb29wZXJhdGl2YS5jbC9ub3RpY2lhcy9zaXRlL2FydGljLzIwMjEwODE3L3BhZ3MtYW1wLzIwMjEwODE3MTEwMTA2Lmh0bWw?oc=5	Cooperativa.cl	2021-08-17	Chile reporta la cifra más baja de contagios con Covid-19 en 16 meses y su menor positividad: 1,20%
Lluvia en Santiago: ¿Cuándo será el peak de las precipitaciones en la Región Metropolitana? - Publimetro	https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvbm90aWNpYXMvMjAyMS8wOC8xNy9sbHV2aWEtcHJlY2lwaXRhY2lvbmVzLXNhbnRpYWdvLTQuaHRtbNIBZmh0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvbm90aWNpYXMvMjAyMS8wOC8xNy9sbHV2aWEtcHJlY2lwaXRhY2lvbmVzLXNhbnRpYWdvLTQuaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5	Publimetro	2021-08-17	Lluvia en Santiago: ¿Cuándo será el peak de las precipitaciones en la Región Metropolitana?
Grupo controlador del Aeropuerto de Santiago activa demanda contra Chile en el Ciadi - La Tercera	https://news.google.com/__i/rss/rd/articles/CBMingFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL2Vhcmx5YWNjZXNzL25vdGljaWEvZ3J1cG8tY29udHJvbGFkb3ItZGVsLWFlcm9wdWVydG8tZGUtc2FudGlhZ28tYWN0aXZhLWRlbWFuZGEtY29udHJhLWNoaWxlLWVuLWVsLWNpYWRpL1Q3RkwzUkVHR0JISlBJSEJMNUFGSEhSUElFL9IBrQFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL2Vhcmx5YWNjZXNzL25vdGljaWEvZ3J1cG8tY29udHJvbGFkb3ItZGVsLWFlcm9wdWVydG8tZGUtc2FudGlhZ28tYWN0aXZhLWRlbWFuZGEtY29udHJhLWNoaWxlLWVuLWVsLWNpYWRpL1Q3RkwzUkVHR0JISlBJSEJMNUFGSEhSUElFLz9vdXRwdXRUeXBlPWFtcA?oc=5	La Tercera	2021-08-17	Grupo controlador del Aeropuerto de Santiago activa demanda contra Chile en el Ciadi
"Alcalde ""en alerta"" por hallazgo de mina antipersonal en playa de Arica - Cooperativa.cl"	https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL2Nvb3BlcmF0aXZhLmNsL25vdGljaWFzL3BhaXMvcmVnaW9uLWRlLWFyaWNhL2FsY2FsZGUtZW4tYWxlcnRhLXBvci1oYWxsYXpnby1kZS1taW5hLWFudGlwZXJzb25hbC1lbi1wbGF5YS1kZS1hcmljYS8yMDIxLTA4LTE2LzIzMDA0Ni5odG1s0gFUaHR0cHM6Ly93d3cuY29vcGVyYXRpdmEuY2wvbm90aWNpYXMvc2l0ZS9hcnRpYy8yMDIxMDgxNi9wYWdzLWFtcC8yMDIxMDgxNjIzMDA0Ni5odG1s?oc=5	Cooperativa.cl	2021-08-17	"Alcalde ""en alerta"" por hallazgo de mina antipersonal en playa de Arica"
Desaparición de Pascale Alvarado: abren investigación por prevaricación contra defensa de imputados - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMitQFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGUtdmFscGFyYWlzby8yMDIxLzA4LzE3L2Rlc2FwYXJpY2lvbi1kZS1wYXNjYWxlLWFsdmFyYWRvLWFicmVuLWludmVzdGlnYWNpb24tcG9yLXByZXZhcmljYWNpb24tY29udHJhLWRlZmVuc2EtZGUtaW1wdXRhZG9zLnNodG1s0gG5AWh0dHBzOi8vd3d3LmJpb2Jpb2NoaWxlLmNsL25vdGljaWFzL25hY2lvbmFsL3JlZ2lvbi1kZS12YWxwYXJhaXNvLzIwMjEvMDgvMTcvYW1wL2Rlc2FwYXJpY2lvbi1kZS1wYXNjYWxlLWFsdmFyYWRvLWFicmVuLWludmVzdGlnYWNpb24tcG9yLXByZXZhcmljYWNpb24tY29udHJhLWRlZmVuc2EtZGUtaW1wdXRhZG9zLnNodG1s?oc=5	BioBioChile	2021-08-17	Desaparición de Pascale Alvarado: abren investigación por prevaricación contra defensa de imputados
Nayara Vit: Joche Bibbó revela quién era misteriosa rubia de trágica noche - Publimetro	https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vd3d3LnB1YmxpbWV0cm8uY2wvY2wvZW50cmV0ZW5pbWllbnRvLzIwMjEvMDgvMTcvbmF5YXJhLXZpdC5odG1s0gFWaHR0cHM6Ly93d3cucHVibGltZXRyby5jbC9jbC9lbnRyZXRlbmltaWVudG8vMjAyMS8wOC8xNy9uYXlhcmEtdml0Lmh0bWw_b3V0cHV0VHlwZT1hbXA?oc=5	Publimetro	2021-08-17	Nayara Vit: Joche Bibbó revela quién era misteriosa rubia de trágica noche
Minsal reporta 405 nuevos casos Covid y 18 fallecidos: positividad nacional continúa en descenso registrando hoy 1.2%, la menor cifra en toda la pandemia - La Tercera	https://news.google.com/__i/rss/rd/articles/CBMi2QFodHRwczovL3d3dy5sYXRlcmNlcmEuY29tL3F1ZS1wYXNhL25vdGljaWEvbWluc2FsLXJlcG9ydGEtNDA1LW51ZXZvcy1jYXNvcy1jb3ZpZC15LTE4LWRlY2Vzb3MtcG9zaXRpdmlkYWQtbmFjaW9uYWwtY29udGludWEtZW4tZGVzY2Vuc28tcmVnaXN0cmFuZG8taG95LTEyLWxhLW1lbm9yLWNpZnJhLWVuLXRvZGEtbGEtcGFuZGVtaWEvVzVNMlNMNTNRSkZLUkJOQVVaQ1JVUkdVWU0v0gHoAWh0dHBzOi8vd3d3LmxhdGVyY2VyYS5jb20vcXVlLXBhc2Evbm90aWNpYS9taW5zYWwtcmVwb3J0YS00MDUtbnVldm9zLWNhc29zLWNvdmlkLXktMTgtZGVjZXNvcy1wb3NpdGl2aWRhZC1uYWNpb25hbC1jb250aW51YS1lbi1kZXNjZW5zby1yZWdpc3RyYW5kby1ob3ktMTItbGEtbWVub3ItY2lmcmEtZW4tdG9kYS1sYS1wYW5kZW1pYS9XNU0yU0w1M1FKRktSQk5BVVpDUlVSR1VZTS8_b3V0cHV0VHlwZT1hbXA?oc=5	La Tercera	2021-08-17	Minsal reporta 405 nuevos casos Covid y 18 fallecidos: positividad nacional continúa en descenso registrando hoy 1.2%, la menor cifra en toda la pandemia
